r11	r22	rs1	rs2	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	uniqueRatio	sharedRatio
0.35	0.65	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917066726834303	0.847871454318332	1.08161056981403	1.85714285714286	4.75
0.5	0.65	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917066200270719	0.839675686214974	1.09216714896748	1.3	4.75
0.65	0.65	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917065589102654	0.830753093804879	1.10389668836797	1	4.75
0.8	0.65	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917064965510251	0.821182118943498	1.11676197563838	0.8125	4.75
0.95	0.65	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917064304565419	0.811071205882485	1.1306828523984	0.684210526315789	4.75
0.05	0.8	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917067873002104	0.863647281321367	1.06185464000883	16	4.75
0.2	0.8	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917067427595679	0.857327933254493	1.06968103105472	4	4.75
0.35	0.8	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917066935070268	0.850261718572576	1.07857018026149	2.28571428571429	4.75
0.5	0.8	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917066373626755	0.842478299873221	1.08853411864111	1.6	4.75
0.65	0.8	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917065828233886	0.834001415903616	1.09959744761377	1.23076923076923	4.75
0.8	0.8	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917065230757113	0.824899631349948	1.11172947096162	1	4.75
0.95	0.8	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917064584248535	0.815269870710463	1.12486014410095	0.842105263157895	4.75
0.05	0.95	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917068024170829	0.865218147838066	1.05992694034715	19	4.75
0.2	0.95	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917067581314136	0.859198961848841	1.06735182656736	4.75	4.75
0.35	0.95	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917067100473603	0.852474192448814	1.07577110086962	2.71428571428571	4.75
0.5	0.95	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917066572876803	0.845068674684929	1.08519768907387	1.9	4.75
0.65	0.95	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917066038505362	0.837001090588637	1.09565692185708	1.46153846153846	4.75
0.8	0.95	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917065454919888	0.828331275673604	1.10712402374777	1.1875	4.75
0.95	0.95	0.2	0.95	1	2	alldata	TRUE	FALSE	0.917064825962708	0.81914633428887	1.11953723965431	1	4.75
0.05	0.05	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917048598511594	0.564840554000657	1.6235530399089	1	2.71428571428571
0.2	0.05	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917046816470144	0.523181405167702	1.75282761851253	0.25	2.71428571428571
0.35	0.05	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917044902789678	0.48311625171013	1.89818682261988	0.142857142857143	2.71428571428571
0.5	0.05	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917042824032058	0.445663714848853	2.05770134179103	0.1	2.71428571428571
0.65	0.05	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917040578066594	0.411340404810965	2.22939581752984	0.0769230769230769	2.71428571428571
0.8	0.05	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917038138943728	0.380274072341723	2.4115189691914	0.0625	2.71428571428571
0.95	0.05	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917035489011902	0.351898516412803	2.6059657720641	0.0526315789473684	2.71428571428571
0.05	0.2	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917049482886276	0.583717300730989	1.5710507153683	4	2.71428571428571
0.2	0.2	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917047780995493	0.544081398501258	1.68549739712039	1	2.71428571428571
0.35	0.2	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917045969614041	0.505474206250772	1.81422901163642	0.571428571428572	2.71428571428571
0.5	0.2	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917044015690502	0.468923895361654	1.95563507162125	0.4	2.71428571428571
0.65	0.2	0.35	0.95	1	2	alldata	TRUE	FALSE	0.9170418759352	0.435017375544728	2.10805803972056	0.307692307692308	2.71428571428571
0.8	0.2	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917039592973057	0.403987462616366	2.26997042688895	0.25	2.71428571428571
0.95	0.2	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917037111293363	0.375282541052185	2.44359119057938	0.210526315789474	2.71428571428571
0.05	0.35	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917050257336356	0.600780034768397	1.52643264466983	7	2.71428571428571
0.2	0.35	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917048652790079	0.563097140436193	1.62857984339914	1.75	2.71428571428571
0.35	0.35	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917046904401451	0.525997726393689	1.74344271540648	1	2.71428571428571
0.5	0.35	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917045044744453	0.490489962678923	1.86965099089042	0.7	2.71428571428571
0.65	0.35	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917043025696684	0.457193295952537	2.00581030783943	0.538461538461539	2.71428571428571
0.8	0.35	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917040852103157	0.426418652952996	2.1505645819022	0.4375	2.71428571428571
0.95	0.35	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917038498376753	0.398231363927235	2.30277818736626	0.368421052631579	2.71428571428571
0.05	0.5	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917050949457696	0.616309310070208	1.48797192330784	10	2.71428571428571
0.2	0.5	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917049415486143	0.580487547866192	1.57979170932626	2.5	2.71428571428571
0.35	0.5	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917047710603546	0.544897914707713	1.68297159128505	1.42857142857143	2.71428571428571
0.5	0.5	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917045961439833	0.510507867225405	1.79634050778483	1	2.71428571428571
0.65	0.5	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917044039073248	0.477950335655188	1.91870152746339	0.769230769230769	2.71428571428571
0.8	0.5	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917041962640707	0.447587854589959	2.0488535451455	0.625	2.71428571428571
0.95	0.5	0.35	0.95	1	2	alldata	TRUE	FALSE	0.91703971799066	0.41955149524423	2.18576200629873	0.526315789473684	2.71428571428571
0.05	0.65	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917051581279379	0.630529631059698	1.45441472708925	13	2.71428571428571
0.2	0.65	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917050091380863	0.59645727669467	1.53749501802173	3.25	2.71428571428571
0.35	0.65	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917048509461941	0.562350661497372	1.63074140789683	1.85714285714286	2.71428571428571
0.5	0.65	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917046789056092	0.529111141930245	1.73318366668792	1.3	2.71428571428571
0.65	0.65	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917044947128165	0.49738069866794	1.84374856037668	1	2.71428571428571
0.8	0.65	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917042957762194	0.467544126579993	1.9614040806591	0.8125	2.71428571428571
0.95	0.65	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917040809759275	0.439789551205397	2.08518098541861	0.684210526315789	2.71428571428571
0.05	0.8	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917052156054396	0.643647246801749	1.42477445621213	16	2.71428571428571
0.2	0.8	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917050727390701	0.611173095162059	1.50047627202493	4	2.71428571428571
0.35	0.8	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917049189909587	0.578506263048604	1.58520183528685	2.28571428571429	2.71428571428571
0.5	0.8	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917047544422638	0.546427766054938	1.67825941760514	1.6	2.71428571428571
0.65	0.8	0.35	0.95	1	2	alldata	TRUE	FALSE	0.91704577134506	0.515577176193057	1.77867798205573	1.23076923076923	2.71428571428571
0.8	0.8	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917043856891555	0.486347748890447	1.88557232758597	1	2.71428571428571
0.95	0.8	0.35	0.95	1	2	alldata	TRUE	FALSE	0.91704178988429	0.45897289175476	1.99803039865432	0.842105263157895	2.71428571428571
0.05	0.95	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917052655082679	0.655745203621564	1.39848930654462	19	2.71428571428571
0.2	0.95	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917051307993983	0.624773532394221	1.46781395248885	4.75	2.71428571428571
0.35	0.95	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917049815056004	0.593493964654432	1.54517125644229	2.71428571428571	2.71428571428571
0.5	0.95	0.35	0.95	1	2	alldata	TRUE	FALSE	0.9170482353602	0.562568554237397	1.63010930570644	1.9	2.71428571428571
0.65	0.95	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917046523858991	0.53262084248316	1.72176236961284	1.46153846153846	2.71428571428571
0.8	0.95	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917044674993548	0.504061514294045	1.81931103444368	1.1875	2.71428571428571
0.95	0.95	0.35	0.95	1	2	alldata	TRUE	FALSE	0.917042696626598	0.477139619783156	1.92195881164378	1	2.71428571428571
0.05	0.05	0.5	0.95	1	2	alldata	TRUE	FALSE	0.9170074726269	0.151606619549754	6.04859784718013	1	1.9
0.2	0.05	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917002653731542	0.138672154483917	6.61273820360162	0.25	1.9
0.35	0.05	0.5	0.95	1	2	alldata	TRUE	FALSE	0.91699741458373	0.129335912617102	7.09004479906903	0.142857142857143	1.9
0.5	0.05	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916991750317947	0.122304337582081	7.49762247559319	0.1	1.9
0.65	0.05	0.5	0.95	1	2	alldata	TRUE	FALSE	0.91698558890479	0.116843951513643	7.84795085261834	0.0769230769230769	1.9
0.8	0.05	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916978887571258	0.112484261355102	8.15206391120302	0.0625	1.9
0.95	0.05	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916971593372223	0.108982371452158	8.41394421092001	0.0526315789473684	1.9
0.05	0.2	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917010278938374	0.162259777471644	5.65149474026997	4	1.9
0.2	0.2	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917005761091279	0.147421301275976	6.22030705979609	1	1.9
0.35	0.2	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917000858028996	0.136646042089693	6.71077510922042	0.571428571428572	1.9
0.5	0.2	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916995550875248	0.128502635060451	7.13600581376304	0.4	1.9
0.65	0.2	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916989792916541	0.122165820400244	7.50610759959101	0.307692307692308	1.9
0.8	0.2	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916983543707784	0.117128228804119	7.82888594039373	0.25	1.9
0.95	0.2	0.5	0.95	1	2	alldata	TRUE	FALSE	0.91697675123293	0.113025110778234	8.11303563357811	0.210526315789474	1.9
0.05	0.35	0.5	0.95	1	2	alldata	TRUE	FALSE	0.91701272699005	0.173989722534205	5.27049939291542	7	1.9
0.2	0.35	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917008447654861	0.157179384419833	5.83415217612439	1.75	1.9
0.35	0.35	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917003818007708	0.144867219911896	6.32996076383191	1	1.9
0.5	0.35	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916998815548084	0.135514312588204	6.76680417023276	0.7	1.9
0.65	0.35	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916993388052043	0.12821268829162	7.15212667537509	0.538461538461539	1.9
0.8	0.35	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916987516155384	0.122392754538522	7.49217157186189	0.4375	1.9
0.95	0.35	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916981139168783	0.117673268248964	7.79260364578901	0.368421052631579	1.9
0.05	0.5	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917014888580305	0.18670060866686	4.91168665773652	10	1.9
0.2	0.5	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917010821999291	0.167910034826587	5.46132232624665	2.5	1.9
0.35	0.5	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917006433404661	0.15399872530215	5.95463651796772	1.42857142857143	1.9
0.5	0.5	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917001687619499	0.143359472854789	6.3965196673703	1	1.9
0.65	0.5	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916996554484546	0.135016547969689	6.79173455605168	0.769230769230769	1.9
0.8	0.5	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916990991215314	0.128340876434688	7.14496438460873	0.625	1.9
0.95	0.5	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916984956835919	0.122915216647858	7.46030460543386	0.526315789473684	1.9
0.05	0.65	0.5	0.95	1	2	alldata	TRUE	FALSE	0.91701681946366	0.200264947397794	4.57901810266454	13	1.9
0.2	0.65	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917012949539594	0.179542283088633	5.10750411415289	3.25	1.9
0.35	0.65	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917008748961518	0.164009136631609	5.59120526938244	1.85714285714286	1.9
0.5	0.65	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917004236366443	0.152032418195234	6.03163619478094	1.3	1.9
0.65	0.65	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916999352913437	0.142585814627057	6.43121025266022	1	1.9
0.8	0.65	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916994076456838	0.134994883789295	6.7928061472916	0.8125	1.9
0.95	0.65	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916988360238595	0.128803204706753	7.11929770944994	0.684210526315789	1.9
0.05	0.8	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917018586387185	0.214539017202526	4.27436742437165	16	1.9
0.2	0.8	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917014866089586	0.191979726632066	4.77662346007538	4	1.9
0.35	0.8	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917010875131332	0.174840365706409	5.24484647138733	2.28571428571429	1.9
0.5	0.8	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917006555789169	0.161502989142045	5.67795407788176	1.6	1.9
0.65	0.8	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917001888940691	0.150912017908621	6.07640068464229	1.23076923076923	1.9
0.8	0.8	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916996841340674	0.142358052918476	6.44148204152393	1	1.9
0.95	0.8	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916991403783398	0.135351880318024	6.77487007663898	0.842105263157895	1.9
0.05	0.95	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917020191718744	0.229374001070757	3.99792560376475	19	1.9
0.2	0.95	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917016607103502	0.20510986890586	4.47085560531653	4.75	1.9
0.35	0.95	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917012794848198	0.186414191412448	4.9192220179164	2.71428571428571	1.9
0.5	0.95	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917008656445338	0.171720260160063	5.34013083599209	1.9	1.9
0.65	0.95	0.5	0.95	1	2	alldata	TRUE	FALSE	0.917004186850176	0.159965235102541	5.73252173362767	1.46153846153846	1.9
0.8	0.95	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916999336523852	0.150417310882556	6.09636837105693	1.1875	1.9
0.95	0.95	0.5	0.95	1	2	alldata	TRUE	FALSE	0.916994155983283	0.142558092171011	6.43242443847572	1	1.9
0.05	0.05	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916915365744433	0.0915450536527666	10.0160011836612	1	1.46153846153846
0.2	0.05	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916903229152707	0.0903627036983085	10.1469211480651	0.25	1.46153846153846
0.35	0.05	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916890031887962	0.0894633494360989	10.2487782725245	0.142857142857143	1.46153846153846
0.5	0.05	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916875649343737	0.0887509661474917	10.330880768329	0.1	1.46153846153846
0.65	0.05	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916859969172099	0.088170918284955	10.3986664424765	0.0769230769230769	1.46153846153846
0.8	0.05	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916842864396499	0.0876888582914973	10.4556369219532	0.0625	1.46153846153846
0.95	0.05	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916824186523496	0.0872822701384779	10.504128559774	0.0526315789473684	1.46153846153846
0.05	0.2	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916923493657011	0.0927168898915507	9.8894979623402	4	1.46153846153846
0.2	0.2	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916912223690216	0.0913466276795725	10.0377238545311	1	1.46153846153846
0.35	0.2	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916899981776277	0.0903092107741981	10.1528955232354	0.571428571428572	1.46153846153846
0.5	0.2	0.65	0.95	1	2	alldata	TRUE	FALSE	0.9168866685407	0.0894902446595677	10.2456605413099	0.4	1.46153846153846
0.65	0.2	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916872181159928	0.0888252792681881	10.3221986884121	0.307692307692308	1.46153846153846
0.8	0.2	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916856398550002	0.0882740048352705	10.3864824107727	0.25	1.46153846153846
0.95	0.2	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916839206988096	0.0878098858901487	10.4411843574774	0.210526315789474	1.46153846153846
0.05	0.35	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916930480739464	0.0940545843081335	9.74891854006282	7	1.46153846153846
0.2	0.35	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916919928742658	0.092467157137026	9.91616869310565	1.75	1.46153846153846
0.35	0.35	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916908465396138	0.0912706372990387	10.0460399152466	1	1.46153846153846
0.5	0.35	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916896027547632	0.0903291582407163	10.1506096747211	0.7	1.46153846153846
0.65	0.35	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916882532648936	0.0895667221614543	10.2368659980227	0.538461538461539	1.46153846153846
0.8	0.35	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916867841459756	0.0889360005082326	10.3092992288863	0.4375	1.46153846153846
0.95	0.35	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916851857046402	0.088405993590213	10.3709241852569	0.368421052631579	1.46153846153846
0.05	0.5	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916936602832509	0.0955800287064057	9.59339116384945	10	1.46153846153846
0.2	0.5	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916926658044114	0.0937423383568066	9.78135039211485	2.5	1.46153846153846
0.35	0.5	0.65	0.95	1	2	alldata	TRUE	FALSE	0.91691588473036	0.0923629036631606	9.9273176607166	1.42857142857143	1.46153846153846
0.5	0.5	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916904192768623	0.0912808567703347	10.0448683898266	1	1.46153846153846
0.65	0.5	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916891515039403	0.0904067431088004	10.1418487549758	0.769230769230769	1.46153846153846
0.8	0.5	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916877742286267	0.0896851588820741	10.2232939509184	0.625	1.46153846153846
0.95	0.5	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916862775590997	0.0890798520742504	10.2925942762766	0.526315789473684	1.46153846153846
0.05	0.65	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916942049285003	0.09731642446045	9.4222743423712	13	1.46153846153846
0.2	0.65	0.65	0.95	1	2	alldata	TRUE	FALSE	0.91693263854011	0.0951917563574314	9.63247946699459	3.25	1.46153846153846
0.35	0.65	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916922446469875	0.0936027975428503	9.79588720144949	1.85714285714286	1.46153846153846
0.5	0.65	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916911410701508	0.0923598480622562	9.92759765134579	1.3	1.46153846153846
0.65	0.65	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916899441822196	0.0913580527327431	10.0363286475082	1	1.46153846153846
0.8	0.65	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916886461374576	0.0905326864642893	10.1276842340942	0.8125	1.46153846153846
0.95	0.65	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916872369105845	0.0898413976261791	10.2054553171675	0.684210526315789	1.46153846153846
0.05	0.8	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916946941641224	0.099288085057017	9.23521630127784	16	1.46153846153846
0.2	0.8	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916937999639693	0.0968361988309617	9.46895903297805	4	1.46153846153846
0.35	0.8	0.65	0.95	1	2	alldata	TRUE	FALSE	0.91692831669241	0.0950082879339777	9.65103504790649	2.28571428571429	1.46153846153846
0.5	0.8	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916917856551083	0.0935818438687762	9.79803152667966	1.6	1.46153846153846
0.65	0.8	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916906518549013	0.0924345008952671	9.91952690465559	1.23076923076923	1.46153846153846
0.8	0.8	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916894231769449	0.0914910904094811	10.0216778231166	1	1.46153846153846
0.95	0.8	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916880903745689	0.0907017713970535	10.1087430777066	0.842105263157895	1.46153846153846
0.05	0.95	0.65	0.95	1	2	alldata	TRUE	FALSE	0.91695137652898	0.101519468275582	9.03227126879598	19	1.46153846153846
0.2	0.95	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916942851062486	0.0986972683033424	9.2904582550785	4.75	1.46153846153846
0.35	0.95	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916933634428678	0.0965983021606103	9.49223344427035	2.71428571428571	1.46153846153846
0.5	0.95	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916923677038422	0.0949636264189215	9.65552508487317	1.9	1.46153846153846
0.65	0.95	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916912897008586	0.0936510121747481	9.79074198683163	1.46153846153846	1.46153846153846
0.8	0.95	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916901223475238	0.0925733265003192	9.90459410003027	1.1875	1.46153846153846
0.95	0.95	0.65	0.95	1	2	alldata	TRUE	FALSE	0.916888571323619	0.091672971382829	10.0017328716734	1	1.46153846153846
0.05	0.05	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916709184772329	0.0850836827966198	10.7742066944092	1	1.1875
0.2	0.05	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916679776337044	0.0848756551670107	10.8002674563546	0.25	1.1875
0.35	0.05	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916647670595773	0.0847076410442517	10.821310324495	0.142857142857143	1.1875
0.5	0.05	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916612598508181	0.0845679064613604	10.8387760423866	0.1	1.1875
0.65	0.05	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916574267992247	0.0844492846686228	10.8535468546461	0.0769230769230769	1.1875
0.8	0.05	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916532329601547	0.0843470416790622	10.8662059908268	0.0625	1.1875
0.95	0.05	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916486419290748	0.0842578834068933	10.877159290424	0.0526315789473684	1.1875
0.05	0.2	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916731435631206	0.085311154833159	10.7457393751618	4	1.1875
0.2	0.2	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916704412203304	0.0850760865944946	10.7751125950665	1	1.1875
0.35	0.2	0.8	0.95	1	2	alldata	TRUE	FALSE	0.91667496601244	0.084887004718585	10.7987667729751	0.571428571428572	1.1875
0.5	0.2	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916642856010392	0.0847302007130248	10.8183722957886	0.4	1.1875
0.65	0.2	0.8	0.95	1	2	alldata	TRUE	FALSE	0.91660782403975	0.0845974006793053	10.8349407508921	0.307692307692308	1.1875
0.8	0.2	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916569574476016	0.0844831636719157	10.8491388655312	0.25	1.1875
0.95	0.2	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916527781303168	0.0843836951302387	10.8614321746469	0.210526315789474	1.1875
0.05	0.35	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916750343967567	0.0855648780443929	10.7140963082065	7	1.1875
0.2	0.35	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916725280415596	0.0852990880965463	10.7471873483336	1.75	1.1875
0.35	0.35	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916698009922137	0.0850861675000361	10.7737607281671	1	1.1875
0.5	0.35	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916668318578384	0.0849101226687086	10.7957483721337	0.7	1.1875
0.65	0.35	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916635960827125	0.0847613863136118	10.8143106276675	0.538461538461539	1.1875
0.8	0.35	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916600702776015	0.0846336823114418	10.830211775532	0.4375	1.1875
0.95	0.35	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916562230714273	0.084522713262265	10.8439754870419	0.368421052631579	1.1875
0.05	0.5	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916766757075674	0.0858480385224328	10.6789482072571	10	1.1875
0.2	0.5	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916743350716502	0.0855473519234026	10.7162095623642	2.5	1.1875
0.35	0.5	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916717915887216	0.0853074604883887	10.7460462501048	1.42857142857143	1.1875
0.5	0.5	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916690257074998	0.0851097144746024	10.7706889011894	1	1.1875
0.65	0.5	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916660162156502	0.0849430377322788	10.7914690435914	0.769230769230769	1.1875
0.8	0.5	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916627393138547	0.0848002218197759	10.8092570215988	0.625	1.1875
0.95	0.5	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916591687878355	0.0846762843787856	10.824656450183	0.526315789473684	1.1875
0.05	0.65	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916781214185156	0.0861642164420567	10.639929799648	13	1.1875
0.2	0.65	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916759240799313	0.0858238813583973	10.6818664722347	3.25	1.1875
0.35	0.65	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916735388137461	0.0855534841462108	10.7153483845352	1.85714285714286	1.1875
0.5	0.65	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916709473926951	0.0853312549713392	10.7429508007922	1.3	1.1875
0.65	0.65	0.8	0.95	1	2	alldata	TRUE	FALSE	0.9166813093108	0.0851443864721171	10.7661978351443	1	1.1875
0.8	0.65	0.8	0.95	1	2	alldata	TRUE	FALSE	0.916650678665334	0.0849845868140116	10.7860814887695	0.8125	1.1875
