r11	r22	rs1	rs2	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	uniqueRatio	sharedRatio
0.95	0.2	0.8	0.65	5	1	alldata	TRUE	FALSE	0.677311678705776	0.984910474118476	1.45414659909669	0.210526315789474	0.8125
0.05	0.35	0.8	0.65	5	1	alldata	TRUE	FALSE	0.618463089111755	0.98452144210509	1.59188391261809	7	0.8125
0.2	0.35	0.8	0.65	5	1	alldata	TRUE	FALSE	0.62819014380475	0.984585458491469	1.56733668651365	1.75	0.8125
0.35	0.35	0.8	0.65	5	1	alldata	TRUE	FALSE	0.636883688589955	0.984643436556985	1.54603337186569	1	0.8125
0.5	0.35	0.8	0.65	5	1	alldata	TRUE	FALSE	0.645255458616366	0.984696826861725	1.52605733700143	0.7	0.8125
0.65	0.35	0.8	0.65	5	1	alldata	TRUE	FALSE	0.653331772118362	0.984746563716807	1.50726875033777	0.538461538461539	0.8125
0.8	0.35	0.8	0.65	5	1	alldata	TRUE	FALSE	0.661133451950109	0.984793268510907	1.48955292703178	0.4375	0.8125
0.95	0.35	0.8	0.65	5	1	alldata	TRUE	FALSE	0.668677840688219	0.984837341119486	1.47281288715335	0.368421052631579	0.8125
0.05	0.5	0.8	0.65	5	1	alldata	TRUE	FALSE	0.609645655549873	0.984440433236868	1.61477478642728	10	0.8125
0.2	0.5	0.8	0.65	5	1	alldata	TRUE	FALSE	0.619480011587225	0.984505813140186	1.58924548770782	2.5	0.8125
0.35	0.5	0.8	0.65	5	1	alldata	TRUE	FALSE	0.62826092921413	0.984565008900801	1.56712754704062	1.42857142857143	0.8125
0.5	0.5	0.8	0.65	5	1	alldata	TRUE	FALSE	0.636726364259213	0.984619508608236	1.54637779095856	1	0.8125
0.65	0.5	0.8	0.65	5	1	alldata	TRUE	FALSE	0.64489915264478	0.9846702702751	1.52685930232176	0.769230769230769	0.8125
0.8	0.5	0.8	0.65	5	1	alldata	TRUE	FALSE	0.652800062079814	0.984717930005326	1.50845256795476	0.625	0.8125
0.95	0.5	0.8	0.65	5	1	alldata	TRUE	FALSE	0.66044587752773	0.984762906988492	1.49105769374288	0.526315789473684	0.8125
0.05	0.65	0.8	0.65	5	1	alldata	TRUE	FALSE	0.601230024449476	0.984357915382254	1.63724011668179	13	0.8125
0.2	0.65	0.8	0.65	5	1	alldata	TRUE	FALSE	0.611158549994081	0.984424692527688	1.61075173134242	3.25	0.8125
0.35	0.65	0.8	0.65	5	1	alldata	TRUE	FALSE	0.620016346268094	0.9844851358086	1.58783738805317	1.85714285714286	0.8125
0.5	0.65	0.8	0.65	5	1	alldata	TRUE	FALSE	0.628563204654545	0.984540771886374	1.56633535751981	1.3	0.8125
0.65	0.65	0.8	0.65	5	1	alldata	TRUE	FALSE	0.636821407800151	0.984592583111499	1.5461047179816	1	0.8125
0.8	0.65	0.8	0.65	5	1	alldata	TRUE	FALSE	0.644810849506827	0.984641220726227	1.52702334565139	0.8125	0.8125
0.95	0.65	0.8	0.65	5	1	alldata	TRUE	FALSE	0.652547669384789	0.98468711609238	1.50898878701188	0.684210526315789	0.8125
0.05	0.8	0.8	0.65	5	1	alldata	TRUE	FALSE	0.593157947175898	0.984273856222785	1.65937902528161	16	0.8125
0.2	0.8	0.8	0.65	5	1	alldata	TRUE	FALSE	0.603169328993293	0.984342065196192	1.63194979897119	4	0.8125
0.35	0.8	0.8	0.65	5	1	alldata	TRUE	FALSE	0.612094408440209	0.984403786583281	1.60825482639487	2.28571428571429	0.8125
0.5	0.8	0.8	0.65	5	1	alldata	TRUE	FALSE	0.620712644193162	0.984460586684893	1.58601664698574	1.6	0.8125
0.65	0.8	0.8	0.65	5	1	alldata	TRUE	FALSE	0.629046820166715	0.984513472843095	1.56508775067358	1.23076923076923	0.8125
0.8	0.8	0.8	0.65	5	1	alldata	TRUE	FALSE	0.637115667830873	0.984563111877972	1.54534437244342	1	0.8125
0.95	0.8	0.8	0.65	5	1	alldata	TRUE	FALSE	0.644934592232185	0.984609941302935	1.52668185760528	0.842105263157895	0.8125
0.05	0.95	0.8	0.65	5	1	alldata	TRUE	FALSE	0.585387128837491	0.984188222778273	1.68126044167174	19	0.8125
0.2	0.95	0.8	0.65	5	1	alldata	TRUE	FALSE	0.595472451974739	0.984257899040399	1.65290249074722	4.75	0.8125
0.35	0.95	0.8	0.65	5	1	alldata	TRUE	FALSE	0.604456424985218	0.984320929892466	1.62843984976508	2.71428571428571	0.8125
0.5	0.95	0.8	0.65	5	1	alldata	TRUE	FALSE	0.613138796079861	0.984378922368344	1.60547485930107	1.9	0.8125
0.65	0.95	0.8	0.65	5	1	alldata	TRUE	FALSE	0.621540684410813	0.984432909473757	1.58385916507935	1.46153846153846	0.8125
0.8	0.95	0.8	0.65	5	1	alldata	TRUE	FALSE	0.629680861941853	0.984483574039862	1.56346434129162	1.1875	0.8125
0.95	0.95	0.8	0.65	5	1	alldata	TRUE	FALSE	0.637574147956665	0.984531368261259	1.54418332583989	1	0.8125
0.05	0.05	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971807220662633	0.988175714807161	1.01684335513927	1	0.684210526315789
0.2	0.05	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972310297640697	0.988191840945826	1.01633382197398	0.25	0.684210526315789
0.35	0.05	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972778692869524	0.988206717012123	1.01585974719192	0.142857142857143	0.684210526315789
0.5	0.05	0.95	0.65	5	1	alldata	TRUE	FALSE	0.973218242384193	0.988220615390893	1.01541521968387	0.1	0.684210526315789
0.65	0.05	0.95	0.65	5	1	alldata	TRUE	FALSE	0.973632957826447	0.98823371868197	1.01499616538055	0.0769230769230769	0.684210526315789
0.8	0.05	0.95	0.65	5	1	alldata	TRUE	FALSE	0.974025852297624	0.988246159251811	1.0145995169642	0.0625	0.684210526315789
0.95	0.05	0.95	0.65	5	1	alldata	TRUE	FALSE	0.974399302145225	0.988258024247609	1.014222836646	0.0526315789473684	0.684210526315789
0.05	0.2	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971132985261048	0.987992337981963	1.0173604984866	4	0.684210526315789
0.2	0.2	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971656279776822	0.988006926811997	1.01682760393308	1	0.684210526315789
0.35	0.2	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972143496015794	0.9880203601268	1.01633181127691	0.571428571428572	0.684210526315789
0.5	0.2	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972600714025817	0.988032889453943	1.01586691764213	0.4	0.684210526315789
0.65	0.2	0.95	0.65	5	1	alldata	TRUE	FALSE	0.97303211298013	0.988044683379557	1.01542864844763	0.307692307692308	0.684210526315789
0.8	0.2	0.95	0.65	5	1	alldata	TRUE	FALSE	0.973440825272424	0.988055864101394	1.01501379277459	0.25	0.684210526315789
0.95	0.2	0.95	0.65	5	1	alldata	TRUE	FALSE	0.973829298505253	0.988066512207194	1.01461982477195	0.210526315789474	0.684210526315789
0.05	0.35	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970463993678392	0.987972088337475	1.01804095234149	7	0.684210526315789
0.2	0.35	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971007275240597	0.987986877767895	1.0174865863112	1.75	0.684210526315789
0.35	0.35	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971513093944476	0.988000493090858	1.0169708460433	1	0.684210526315789
0.5	0.35	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971987790769703	0.988013190337593	1.0164872436877	0.7	0.684210526315789
0.65	0.35	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972435678883784	0.988025140970775	1.01603135551843	0.538461538461539	0.684210526315789
0.8	0.35	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972860030383242	0.988036469181292	1.01559981736743	0.4375	0.684210526315789
0.95	0.35	0.95	0.65	5	1	alldata	TRUE	FALSE	0.973263382882267	0.98804725695345	1.01519000337545	0.368421052631579	0.684210526315789
0.05	0.5	0.95	0.65	5	1	alldata	TRUE	FALSE	0.969796421328787	0.987951602039818	1.01872061013192	10	0.684210526315789
0.2	0.5	0.95	0.65	5	1	alldata	TRUE	FALSE	0.97035956706342	0.987966595127711	1.01814484925168	2.5	0.684210526315789
0.35	0.5	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970883873982046	0.987980395301272	1.01760923399531	1.42857142857143	0.684210526315789
0.5	0.5	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971375938284127	0.987993263068263	1.01710699650795	1	0.684210526315789
0.65	0.5	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971840231341045	0.988005372814052	1.01663353805666	0.769230769230769	0.684210526315789
0.8	0.5	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972280123096418	0.988016850893515	1.01618538466772	0.625	0.684210526315789
0.95	0.5	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972698259573476	0.988027780318234	1.01575979045288	0.526315789473684	0.684210526315789
0.05	0.65	0.95	0.65	5	1	alldata	TRUE	FALSE	0.969128291831626	0.987930876040339	1.01940154298166	13	0.684210526315789
0.2	0.65	0.95	0.65	5	1	alldata	TRUE	FALSE	0.969710855149062	0.987946076021125	1.01880480225135	3.25	0.684210526315789
0.35	0.65	0.95	0.65	5	1	alldata	TRUE	FALSE	0.97025360421461	0.987960063956593	1.01824931096887	1.85714285714286	0.684210526315789
0.5	0.65	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970762995457979	0.987973104905206	1.01772843580539	1.3	0.684210526315789
0.65	0.65	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971243647769298	0.987985376228499	1.01723741359612	1	0.684210526315789
0.8	0.65	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971699058113173	0.987997006498451	1.0167726296009	0.8125	0.684210526315789
0.95	0.65	0.95	0.65	5	1	alldata	TRUE	FALSE	0.972131945391396	0.988008079731575	1.01633125463621	0.684210526315789	0.684210526315789
0.05	0.8	0.95	0.65	5	1	alldata	TRUE	FALSE	0.968457176595514	0.987909907160906	1.02008630947811	16	0.684210526315789
0.2	0.8	0.95	0.65	5	1	alldata	TRUE	FALSE	0.969059591306216	0.987925317352692	1.01946807628316	4	0.684210526315789
0.35	0.8	0.95	0.65	5	1	alldata	TRUE	FALSE	0.969620781154711	0.987939496018877	1.01889265908921	2.28571428571429	0.684210526315789
0.5	0.8	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970147484513246	0.987952712862602	1.0183531149991	1.6	0.684210526315789
0.65	0.8	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970644497891309	0.987965148277247	1.01784448417888	1.23076923076923	0.684210526315789
0.8	0.8	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971115419677057	0.987976933082899	1.01736303745589	1	0.684210526315789
0.95	0.8	0.95	0.65	5	1	alldata	TRUE	FALSE	0.971563069872254	0.987988152346067	1.01690583244994	0.842105263157895	0.684210526315789
0.05	0.95	0.95	0.65	5	1	alldata	TRUE	FALSE	0.967782083481083	0.987888692083832	1.02077596697226	19	0.684210526315789
0.2	0.95	0.95	0.65	5	1	alldata	TRUE	FALSE	0.96840467904008	0.987904315872331	1.02013583500193	4.75	0.684210526315789
0.35	0.95	0.95	0.65	5	1	alldata	TRUE	FALSE	0.968984331129539	0.98791868829269	1.01954041624293	2.71428571428571	0.684210526315789
0.5	0.95	0.95	0.65	5	1	alldata	TRUE	FALSE	0.969528408916069	0.987932083794672	1.01898208934298	1.9	0.684210526315789
0.65	0.95	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970041824612209	0.987944685860592	1.01845576220957	1.46153846153846	0.684210526315789
0.8	0.95	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970528313838964	0.987956627583093	1.01795755311372	1.1875	0.684210526315789
0.95	0.95	0.95	0.65	5	1	alldata	TRUE	FALSE	0.970990754685277	0.987967995148656	1.01748445119736	1	0.684210526315789
0.05	0.05	0.05	0.8	5	1	alldata	FALSE	TRUE	0.000514876221973408	0.00203494078025482	3.95229123701874	1	16
0.2	0.05	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982338779053305	0.00982338781603995	1.00000000259655	0.25	16
0.35	0.05	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982350631657586	0.0098235063424231	1.00000000263116	0.142857142857143	16
0.5	0.05	0.05	0.8	5	1	alldata	TRUE	FALSE	0.0098236221143602	0.00982362214055962	1.00000000266698	0.1	16
0.65	0.05	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982373885018936	0.00982373887675256	1.00000000270398	0.0769230769230769	16
0.8	0.05	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982385653352712	0.00982385656045521	1.00000000274109	0.0625	16
0.95	0.05	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982397517854172	0.0098239752058404	1.00000000277878	0.0526315789473684	16
0.05	0.2	0.05	0.8	5	1	alldata	FALSE	TRUE	0.000513662067754943	0.00203257279928729	3.95702335617469	4	16
0.2	0.2	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982334828847514	0.00982334831388807	1.00000000258699	1	16
0.35	0.2	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982346638139794	0.00982346640714868	1.00000000262135	0.571428571428572	16
0.5	0.2	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982358172939738	0.0098235817554976	1.0000000026569	0.4	16
0.65	0.2	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982369800374229	0.00982369803020366	1.00000000269363	0.307692307692308	16
0.8	0.2	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982381521599864	0.00982381524282221	1.00000000273046	0.25	16
0.95	0.2	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982393338155119	0.00982393340874292	1.00000000276791	0.210526315789474	16
0.05	0.35	0.05	0.8	5	1	alldata	FALSE	TRUE	0.000512549273310086	0.00203039072376377	3.96135714065369	7	16
0.2	0.35	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982331204802005	0.00982331207334547	1.00000000257809	1.75	16
0.35	0.35	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982342972277701	0.00982342974843803	1.00000000261223	1	16
0.5	0.35	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982354464712644	0.00982354467313458	1.00000000264753	0.7	16
0.65	0.35	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982366049389025	0.00982366052025711	1.00000000268402	0.538461538461539	16
0.8	0.35	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982377727410442	0.00982377730083077	1.00000000272058	0.4375	16
0.95	0.35	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982389500281327	0.00982389502990561	1.0000000027578	0.368421052631579	16
0.05	0.5	0.05	0.8	5	1	alldata	FALSE	TRUE	0.000511513275079641	0.00202834948443314	3.96538972349708	10	16
0.2	0.5	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982327827197842	0.00982327829722118	1.00000000256969	2.5	16
0.35	0.5	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982339556389183	0.00982339558946809	1.00000000260361	1.42857142857143	16
0.5	0.5	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982351010024654	0.00982351012616772	1.00000000263869	1	16
0.65	0.5	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982362555537601	0.00982362558165364	1.00000000267494	0.769230769230769	16
0.8	0.5	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982374193987818	0.00982374196651325	1.0000000027113	0.625	16
0.95	0.5	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982385926851344	0.00982385929551182	1.00000000274825	0.526315789473684	16
0.05	0.65	0.05	0.8	5	1	alldata	FALSE	TRUE	0.000510537764972002	0.00202641942810646	3.96918615455919	13	16
0.2	0.65	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982324644160741	0.00982324646677157	1.00000000256169	3.25	16
0.35	0.65	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982336334368666	0.00982336336918225	1.0000000025954	1.85714285714286	16
0.5	0.65	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982347749602988	0.00982347752186838	1.00000000263028	1.3	16
0.65	0.65	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982359257095025	0.00982359259714328	1.00000000266634	1	16
0.8	0.65	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982370857596145	0.00982370860250968	1.00000000270247	0.8125	16
0.95	0.65	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982382552396526	0.00982382555087467	1.0000000027392	0.684210526315789	16
0.05	0.8	0.05	0.8	5	1	alldata	FALSE	TRUE	0.000509613969089843	0.00202458402103992	3.97277967999146	16	16
0.2	0.8	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982321625221565	0.00982321627730438	1.00000000255402	4	16
0.35	0.8	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982333285964077	0.00982333288505889	1.00000000258752	2.28571428571429	16
0.5	0.8	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982344670025119	0.00982344672601022	1.0000000026222	1.6	16
0.65	0.8	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982356145181719	0.00982356147792324	1.00000000265749	1.23076923076923	16
0.8	0.8	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982367712467788	0.0098236771511423	1.00000000269394	1	16
0.95	0.8	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982379373339878	0.00982379376022207	1.00000000273044	0.842105263157895	16
0.05	0.95	0.05	0.8	5	1	alldata	FALSE	TRUE	0.000508738979834182	0.00202283853169786	3.97618152310086	19	16
0.2	0.95	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982318772672072	0.00982318775173717	1.00000000254667	4.75	16
0.35	0.95	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982330395331198	0.00982330397865631	1.00000000258002	2.71428571428571	16
0.5	0.95	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982341737080658	0.00982341739649012	1.00000000261452	1.9	16
0.65	0.95	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982353171743007	0.00982353174345879	1.00000000264963	1.46153846153846	16
0.8	0.95	0.05	0.8	5	1	alldata	TRUE	FALSE	0.00982364700219629	0.0098236470285815	1.00000000268589	1.1875	16
0.95	0.95	0.05	0.8	5	1	alldata	TRUE	FALSE	0.0098237632342138	0.00982376326095587	1.00000000272218	1	16
0.05	0.05	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00592804491647597	0.00644813000980076	1.08773298796696	1	4
0.2	0.05	0.2	0.8	5	1	alldata	TRUE	FALSE	0.0099424559892465	0.00994246969298532	1.0000013783052	0.25	4
0.35	0.05	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994342757778385	0.00994344178446043	1.00000142875045	0.142857142857143	4
0.5	0.05	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994440731082574	0.00994442203319289	1.00000148046703	0.1	4
0.65	0.05	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994539628430296	0.00994541153512648	1.00000153345559	0.0769230769230769	4
0.8	0.05	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994639439954463	0.00994641019181936	1.00000158773864	0.0625	4
0.95	0.05	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994740169262787	0.009947418039612	1.00000164334212	0.0526315789473684	4
0.05	0.2	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00591627352565713	0.00643964941569675	1.08846377500464	4	4
0.2	0.2	0.2	0.8	5	1	alldata	TRUE	FALSE	0.0099420203884706	0.00994203389031356	1.00000135805826	1	4
0.35	0.2	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994298658798592	0.00994300058393011	1.00000140761974	0.571428571428572	4
0.5	0.2	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994396099674735	0.00994397549929799	1.00000145842795	0.4	4
0.65	0.2	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994494457309326	0.00994495959476768	1.00000151048347	0.307692307692308	4
0.8	0.2	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994593721919483	0.00994595277273696	1.0000015638086	0.25	4
0.95	0.2	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994693896861115	0.00994695506702029	1.00000161842846	0.210526315789474	4
0.05	0.35	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00590543574061033	0.00643183956131572	1.08913886186	7	4
0.2	0.35	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994162131334109	0.00994163462907911	1.000001339393	1.75	4
0.35	0.35	0.2	0.8	5	1	alldata	TRUE	FALSE	0.0099425827937392	0.00994259659547568	1.00000138814398	1	4
0.5	0.35	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994355239245209	0.00994356669247877	1.00000143812051	0.7	4
0.65	0.35	0.2	0.8	5	1	alldata	TRUE	FALSE	0.0099445310983749	0.00994454590898829	1.00000148932245	0.538461538461539	4
0.8	0.35	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994551881246225	0.00994553414617972	1.0000015417715	0.4375	4
0.95	0.35	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994651556765488	0.0099465314372428	1.00000159549219	0.368421052631579	4
0.05	0.5	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00589530345426754	0.00642453714202945	1.08977208584213	10	4
0.2	0.5	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994124996006571	0.00994126310187918	1.0000013219478	2.5	4
0.35	0.5	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994220711163084	0.0099422207319052	1.00000136994474	1.42857142857143	4
0.5	0.5	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994317230186091	0.00994318641269261	1.00000141914786	1	4
0.65	0.5	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994414654484011	0.0099441611583264	1.00000146955661	0.769230769230769	4
0.8	0.5	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994512974041572	0.00994514486886127	1.00000152119137	0.625	4
0.95	0.5	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994612192095189	0.0099461375769088	1.00000157407651	0.526315789473684	4
0.05	0.65	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00588572705246637	0.00641763523966833	1.0903725542249	13	4
0.2	0.65	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994090043003444	0.00994091340780799	1.00000130549276	3.25	4
0.35	0.65	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994185367425912	0.00994186712339337	1.00000135277934	1.85714285714286	4
0.5	0.65	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994281471991583	0.00994282865235213	1.00000140125676	1.3	4
0.65	0.65	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994378477377314	0.00994379920141879	1.00000145092095	1	4
0.8	0.65	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994476373090675	0.00994477866587952	1.00000150179262	0.8125	4
0.95	0.65	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994575162477495	0.00994576707942343	1.00000155389447	0.684210526315789	4
0.05	0.8	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00587662083240167	0.00641107162164128	1.09094525654826	16	4
0.2	0.8	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994056956702302	0.00994058238898145	1.00000128986155	4	4
0.35	0.8	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994151888442487	0.00994153217106854	1.00000133648025	2.28571428571429	4
0.5	0.8	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994247613050927	0.0099424898935733	1.00000138426926	1.6	4
0.65	0.8	0.2	0.8	5	1	alldata	TRUE	FALSE	0.0099434423320128	0.00994345658322184	1.0000014332269	1.23076923076923	4
0.8	0.8	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994441738717599	0.00994443213846117	1.0000014833735	1	4
0.95	0.8	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994540132700706	0.00994541659053394	1.00000153473212	0.842105263157895	4
0.05	0.95	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00586795025844095	0.00640482157413969	1.09149213814934	19	4
0.2	0.95	0.2	0.8	5	1	alldata	TRUE	FALSE	0.0099402551516034	0.00994026782561961	1.0000012750192	4.75	4
0.35	0.95	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994120157811556	0.00994121471039754	1.00000132099544	2.71428571428571	4
0.5	0.95	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994215543872647	0.0099421690409666	1.00000136813795	1.9	4
0.65	0.95	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994311793950623	0.00994313202327408	1.00000141643375	1.46153846153846	4
0.8	0.95	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994408917050039	0.00994410374755713	1.00000146590165	1.1875	4
0.95	0.95	0.2	0.8	5	1	alldata	TRUE	FALSE	0.00994506922277135	0.00994508430510968	1.00000151656444	1	4
0.05	0.05	0.35	0.8	5	1	alldata	TRUE	FALSE	0.00907301799668407	0.00918127842551854	1.01193212984632	1	2.28571428571429
0.2	0.05	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102785545753169	0.0102857350630035	1.0006985892456	0.25	2.28571428571429
0.35	0.05	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102824766061605	0.0102899919399694	1.00073088751833	0.142857142857143	2.28571428571429
0.5	0.05	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102864277262137	0.0102942839046051	1.0007637421465	0.1	2.28571428571429
0.65	0.05	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102904253502927	0.0102986288987801	1.00079720207943	0.0769230769230769	2.28571428571429
0.8	0.05	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102944643429029	0.0103030233508978	1.00083141848956	0.0625	2.28571428571429
0.95	0.05	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102985451167688	0.0103074684030254	1.0008664608598	0.0526315789473684	2.28571428571429
0.05	0.2	0.35	0.8	5	1	alldata	TRUE	FALSE	0.00906492125872753	0.00917271660367436	1.01189148166544	4	2.28571428571429
0.2	0.2	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102763611588259	0.0102833518530979	1.00068026942261	1	2.28571428571429
0.35	0.2	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102802494939312	0.0102875656314505	1.00071166925701	0.571428571428572	2.28571428571429
0.5	0.2	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102841772134695	0.0102918239690393	1.00074354568295	0.4	2.28571428571429
0.65	0.2	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102881456880164	0.0102961296952285	1.00077603947828	0.307692307692308	2.28571428571429
0.8	0.2	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102921551199451	0.0103004841891819	1.00080926386551	0.25	2.28571428571429
0.95	0.2	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102962059149663	0.0103048885924828	1.00084328903173	0.210526315789474	2.28571428571429
0.05	0.35	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0090574717386186	0.00916482133398025	1.01185204861352	7	2.28571428571429
0.2	0.35	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102743559800807	0.0102811729817131	1.00066349673357	1.75	2.28571428571429
0.35	0.35	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102782188688482	0.0102853524372502	1.0006940471392	1	2.28571428571429
0.5	0.35	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102821207834857	0.0102895759431098	1.00072506049881	0.7	2.28571428571429
0.65	0.35	0.35	0.8	5	1	alldata	TRUE	FALSE	0.0102860631017066	0.0102938462897992	1.00075667318153	0.538461538461539	2.28571428571429
