rs1	rs2	rt1	rt3	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	sharedSratio	sharedTratio
0.5	0.8	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00787235384894111	0.82316583664234	104.564130682853	1.6	1.6
0.65	0.8	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00822368047799598	0.843198325808727	102.53296295556	1.23076923076923	1.6
0.8	0.8	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00906394135439046	0.845781997769098	93.3128276871972	1	1.6
0.95	0.8	0.5	0.8	1	1	alldata	TRUE	FALSE	0.0110578701584961	0.846397179089315	76.5425137895111	0.842105263157895	1.6
0.05	0.95	0.5	0.8	1	1	alldata	TRUE	FALSE	0.0076389894550235	0.0737693744899073	9.65695461739322	19	1.6
0.2	0.95	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00765812242280464	0.144128413239517	18.8203328808542	4.75	1.6
0.35	0.95	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00769855001404174	0.407747556588616	52.9642018100689	2.71428571428571	1.6
0.5	0.95	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00778391373293396	0.765237722780297	98.3101495000586	1.9	1.6
0.65	0.95	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00796399546113604	0.835684423487002	104.932810115865	1.46153846153846	1.6
0.8	0.95	0.5	0.8	1	1	alldata	TRUE	FALSE	0.00834331929365374	0.844128199288398	101.174145394445	1.1875	1.6
0.95	0.95	0.5	0.8	1	1	alldata	TRUE	FALSE	0.0091398646300164	0.845841720157425	92.5442284319595	1	1.6
0.05	0.05	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00834306609363147	0.789132409852611	94.5854199159446	1	1.23076923076923
0.2	0.05	0.65	0.8	1	1	alldata	TRUE	FALSE	0.444964122352503	0.846771600443959	1.90301095730397	0.25	1.23076923076923
0.35	0.05	0.65	0.8	1	1	alldata	TRUE	FALSE	0.706406705798959	0.846830937038204	1.19878666225347	0.142857142857143	1.23076923076923
0.5	0.05	0.65	0.8	1	1	alldata	TRUE	FALSE	0.771625483662586	0.846840659958198	1.09747627299528	0.1	1.23076923076923
0.65	0.05	0.65	0.8	1	1	alldata	TRUE	FALSE	0.798085812818917	0.846844486267295	1.06109452475562	0.0769230769230769	1.23076923076923
0.8	0.05	0.65	0.8	1	1	alldata	TRUE	FALSE	0.811032762797772	0.846846428216408	1.04415809947688	0.0625	1.23076923076923
0.95	0.05	0.65	0.8	1	1	alldata	TRUE	FALSE	0.818223944737238	0.846847548101579	1.03498260292729	0.0526315789473684	1.23076923076923
0.05	0.2	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00767328092162846	0.231873533651947	30.2183037504038	4	1.23076923076923
0.2	0.2	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0087173410942884	0.843701144229376	96.7842298590528	1	1.23076923076923
0.35	0.2	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0288113557287544	0.846661496145146	29.3863816793654	0.571428571428572	1.23076923076923
0.5	0.2	0.65	0.8	1	1	alldata	TRUE	FALSE	0.211889456106819	0.846792739165274	3.99638922447553	0.4	1.23076923076923
0.65	0.2	0.65	0.8	1	1	alldata	TRUE	FALSE	0.500469474673044	0.846821448145199	1.69205414315913	0.307692307692308	1.23076923076923
0.8	0.2	0.65	0.8	1	1	alldata	TRUE	FALSE	0.656015921347592	0.846832377603126	1.29087168473527	0.25	1.23076923076923
0.95	0.2	0.65	0.8	1	1	alldata	TRUE	FALSE	0.728895769136326	0.846837812305654	1.16180920258198	0.210526315789474	1.23076923076923
0.05	0.35	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00765591251999668	0.122881250255326	16.0505034421918	7	1.23076923076923
0.2	0.35	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00784309789987985	0.783991837610578	99.9594608684649	1.75	1.23076923076923
0.35	0.35	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00903892869861357	0.845279332531535	93.5154331576028	1	1.23076923076923
0.5	0.35	0.65	0.8	1	1	alldata	TRUE	FALSE	0.016414454887321	0.846574750172872	51.5749536603126	0.7	1.23076923076923
0.65	0.35	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0551149158532492	0.846746533286788	15.3632917728	0.538461538461539	1.23076923076923
0.8	0.35	0.65	0.8	1	1	alldata	TRUE	FALSE	0.181664287572519	0.846795523074248	4.66132080437777	0.4375	1.23076923076923
0.95	0.35	0.65	0.8	1	1	alldata	TRUE	FALSE	0.378078133155381	0.846815808334862	2.23979049321755	0.368421052631579	1.23076923076923
0.05	0.5	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00765045704028412	0.0983511934660788	12.8555971163817	10	1.23076923076923
0.2	0.5	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00773293825094005	0.521270545493062	67.4091177993946	2.5	1.23076923076923
0.35	0.5	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00805089389938244	0.835223657025026	103.742971583453	1.42857142857143	1.23076923076923
0.5	0.5	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00926780825704854	0.845628349976098	91.2436173172836	1	1.23076923076923
0.65	0.5	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0138187108099427	0.846509536450253	61.2582134536879	0.769230769230769	1.23076923076923
0.8	0.5	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0296146363342795	0.84670064877119	28.5906144250408	0.625	1.23076923076923
0.95	0.5	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0751505697480132	0.846766662056091	11.2676013621105	0.526315789473684	1.23076923076923
0.05	0.65	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00764779519650104	0.0893990769111041	11.6895228773916	13	1.23076923076923
0.2	0.65	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00769722841777776	0.297439959415228	38.6424753523296	3.25	1.23076923076923
0.35	0.65	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00784028806092945	0.779243007885066	99.3895889831232	1.85714285714286	1.23076923076923
0.5	0.65	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00825314000583205	0.841656023637074	101.980097640694	1.3	1.23076923076923
0.65	0.65	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00943695570758691	0.845772651626077	89.623463099028	1	1.23076923076923
0.8	0.65	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0127735689291625	0.846459064970886	66.2664498594743	0.8125	1.23076923076923
0.95	0.65	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0217702975399333	0.846658058614557	38.8905138784407	0.684210526315789	1.23076923076923
0.05	0.8	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00764621702092846	0.0849672915808948	11.1123306268094	16	1.23076923076923
0.2	0.8	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00768057233257948	0.196705598739253	25.6107995890965	4	1.23076923076923
0.35	0.8	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00776317408482028	0.620557844640049	79.9360980263804	2.28571428571429	1.23076923076923
0.5	0.8	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00796149277762338	0.826052329766766	103.755960451094	1.6	1.23076923076923
0.65	0.8	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00843638171162849	0.843516789425763	99.9856121094048	1.23076923076923	1.23076923076923
0.8	0.8	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00956688192296723	0.845850020278266	88.4143890443168	1	1.23076923076923
0.95	0.8	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0122221170940472	0.846419425152525	69.2530940948662	0.842105263157895	1.23076923076923
0.05	0.95	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00764517425122118	0.0823209915070414	10.7677063729309	19	1.23076923076923
0.2	0.95	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00767116825246353	0.151259647333871	19.7179415645453	4.75	1.23076923076923
0.35	0.95	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00772605395084983	0.432460478654591	55.9743021995106	2.71428571428571	1.23076923076923
0.5	0.95	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00784184416665643	0.774945859720721	98.8218897559576	1.9	1.23076923076923
0.65	0.95	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00808580132702436	0.836783124594491	103.487964983482	1.46153846153846	1.23076923076923
0.8	0.95	0.65	0.8	1	1	alldata	TRUE	FALSE	0.00859841946806679	0.844326173894304	98.1955087245978	1.1875	1.23076923076923
0.95	0.95	0.65	0.8	1	1	alldata	TRUE	FALSE	0.0096698703897536	0.845897780931291	87.4776751741804	1	1.23076923076923
0.05	0.05	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00858340395293595	0.796373976763276	92.780670830583	1	1
0.2	0.05	0.8	0.8	1	1	alldata	TRUE	FALSE	0.467167741603713	0.846782305597594	1.81258727901615	0.25	1
0.35	0.05	0.8	0.8	1	1	alldata	TRUE	FALSE	0.71381049176783	0.846833308025204	1.18635592750665	0.142857142857143	1
0.5	0.05	0.8	0.8	1	1	alldata	TRUE	FALSE	0.775754315607784	0.846841888974039	1.09163671014909	0.1	1
0.65	0.05	0.8	0.8	1	1	alldata	TRUE	FALSE	0.8006265429637	0.846845228344162	1.05772814527154	0.0769230769230769	1
0.8	0.05	0.8	0.8	1	1	alldata	TRUE	FALSE	0.812725896362664	0.846846977941428	1.04198350480952	0.0625	1
0.95	0.05	0.8	0.8	1	1	alldata	TRUE	FALSE	0.819441768287738	0.84684804720083	1.0334450597635	0.0526315789473684	1
0.05	0.2	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00769129689219512	0.254342839999929	33.0689145881272	4	1
0.2	0.2	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00908904355965776	0.844145444500018	92.8750576404767	1	1
0.35	0.2	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0350516360052831	0.846676371386574	24.1551170752475	0.571428571428572	1
0.5	0.2	0.8	0.8	1	1	alldata	TRUE	FALSE	0.237959281067275	0.846796137010496	3.55857579167544	0.4	1
0.65	0.2	0.8	0.8	1	1	alldata	TRUE	FALSE	0.518394780711335	0.846822941357912	1.63354835516652	0.307692307692308	1
0.8	0.2	0.8	0.8	1	1	alldata	TRUE	FALSE	0.664828853344514	0.846833280454939	1.27376132397808	0.25	1
0.95	0.2	0.8	0.8	1	1	alldata	TRUE	FALSE	0.733545876389545	0.84683848725277	1.15444516084098	0.210526315789474	1
0.05	0.35	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00766799343323364	0.131707478416434	17.1762638509318	7	1
0.2	0.35	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00792029464393067	0.793965337803136	100.244419367852	1.75	1
0.35	0.35	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00952278636980514	0.845442341908149	88.780983745354	1	1
0.5	0.35	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0191631814318064	0.846592976054589	44.1781015885726	0.7	1
0.65	0.35	0.8	0.8	1	1	alldata	TRUE	FALSE	0.06566229996412	0.846751566682519	12.8955514373577	0.538461538461539	1
0.8	0.35	0.8	0.8	1	1	alldata	TRUE	FALSE	0.200676304523192	0.846797734674154	4.21971959612346	0.4375	1
0.95	0.35	0.8	0.8	1	1	alldata	TRUE	FALSE	0.395616458515382	0.846817059371608	2.14050007562737	0.368421052631579	1
0.05	0.5	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00766064444814927	0.103007712878752	13.44635083588	10	1
0.2	0.5	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00777212435835063	0.552661727495235	71.1081941067293	2.5	1
0.35	0.5	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00820081327539428	0.836722795799747	102.029246088342	1.42857142857143	1
0.5	0.5	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00983097098412639	0.845728746596765	86.0269802405402	1	1
0.65	0.5	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0158031215555239	0.846528917892021	53.5671965135343	0.769230769230769	1
0.8	0.5	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0353803874878455	0.846707162570248	23.9315401184095	0.625	1
0.95	0.5	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0864375089246547	0.84676967924649	9.79632210345854	0.526315789473684	1
0.05	0.65	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00765705241231085	0.092990370260479	12.1444082204493	13	1
0.2	0.65	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0077239624759937	0.320230705406814	41.4593812958181	3.25	1
0.35	0.65	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00791731426776126	0.78821814242578	99.5562530131396	1.85714285714286	1
0.5	0.65	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00847373586473465	0.842171530453895	99.3860965101333	1.3	1
0.65	0.65	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0100582432522642	0.845846279408135	84.0948322877088	1	1
0.8	0.65	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0144457372235753	0.846478961934465	58.5971452223995	0.8125	1
0.95	0.65	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0257940082756281	0.846665701648291	32.8241230521849	0.684210526315789	1
0.05	0.8	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00765491959343563	0.088368460760069	11.5440090103426	16	1
0.2	0.8	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00770146036641571	0.209502600516852	27.2029706768919	4	1
0.35	0.8	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00781324738913545	0.642788465154989	82.2690532042804	2.28571428571429	1
0.5	0.8	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00808120500021223	0.828380573975328	102.507061008052	1.6	1
0.65	0.8	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00872077369555618	0.843784257762466	96.7556649466126	1.23076923076923	1
0.8	0.8	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0102325104412769	0.845908881856253	82.6687533534239	1	1
0.95	0.8	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0137280639653455	0.846438978104013	61.6575636769121	0.842105263157895	1
0.05	0.95	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00765350855456767	0.0858054043753718	11.2112508614317	19	1
0.2	0.95	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00768874167298425	0.158538294975062	20.6195372036122	4.75	1
0.35	0.95	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00776308128645183	0.455993263424942	58.7386949329957	2.71428571428571	1
0.5	0.95	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00791974289894058	0.782957376384565	98.861463860058	1.9	1
0.65	0.95	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00824918896380565	0.837697822108891	101.549112983639	1.46153846153846	1
0.8	0.95	0.8	0.8	1	1	alldata	TRUE	FALSE	0.00893897389785558	0.844496448956127	94.4735333838169	1.1875	1
0.95	0.95	0.8	0.8	1	1	alldata	TRUE	FALSE	0.0103704557622594	0.845947054920452	81.5727943220259	1	1
0.05	0.05	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00890271973281435	0.801511920010616	90.0300070164334	1	0.842105263157895
0.2	0.05	0.95	0.8	1	1	alldata	TRUE	FALSE	0.488483772671621	0.846789821119123	1.73350655332489	0.25	0.842105263157895
0.35	0.05	0.95	0.8	1	1	alldata	TRUE	FALSE	0.720745791716241	0.846834992354223	1.17494268032802	0.142857142857143	0.842105263157895
0.5	0.05	0.95	0.8	1	1	alldata	TRUE	FALSE	0.779381366351509	0.846842717026583	1.08655756166058	0.1	0.842105263157895
0.65	0.05	0.95	0.8	1	1	alldata	TRUE	FALSE	0.802746673068158	0.846845768333586	1.05493525759114	0.0769230769230769	0.842105263157895
0.8	0.05	0.95	0.8	1	1	alldata	TRUE	FALSE	0.814089149258569	0.846847375073025	1.04023911366991	0.0625	0.842105263157895
0.95	0.05	0.95	0.8	1	1	alldata	TRUE	FALSE	0.820396404434614	0.846848365128314	1.03224290178591	0.0526315789473684	0.842105263157895
0.05	0.2	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00771550072586221	0.274070514873103	35.5220645569281	4	0.842105263157895
0.2	0.2	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00958346484276514	0.844482390895392	88.1186924302141	1	0.842105263157895
0.35	0.2	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0426538472577845	0.846688551534007	19.8502270244681	0.571428571428572	0.842105263157895
0.5	0.2	0.95	0.8	1	1	alldata	TRUE	FALSE	0.263405082390381	0.846798924231033	3.21481619316681	0.4	0.842105263157895
0.65	0.2	0.95	0.8	1	1	alldata	TRUE	FALSE	0.534666561887117	0.846824164960663	1.58383603038832	0.307692307692308	0.842105263157895
0.8	0.2	0.95	0.8	1	1	alldata	TRUE	FALSE	0.672727700348575	0.846834000633557	1.25880649807458	0.25	0.842105263157895
0.95	0.2	0.95	0.8	1	1	alldata	TRUE	FALSE	0.73767143034998	0.846838985857533	1.14798940424704	0.210526315789474	0.842105263157895
0.05	0.35	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00768424699843638	0.14007685206338	18.2290928560577	7	0.842105263157895
0.2	0.35	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00802382584569908	0.801610593167897	99.9037876174213	1.75	0.842105263157895
0.35	0.35	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0101632434796617	0.845574391945419	83.1992654350507	1	0.842105263157895
0.5	0.35	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0225802749385745	0.846608303423035	37.4932681610864	0.7	0.842105263157895
0.65	0.35	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0767566435266586	0.846755913082941	11.0316954230659	0.538461538461539	0.842105263157895
0.8	0.35	0.95	0.8	1	1	alldata	TRUE	FALSE	0.218774161260818	0.846799638319408	3.87065654115283	0.4375	0.842105263157895
0.95	0.35	0.95	0.8	1	1	alldata	TRUE	FALSE	0.411832167789977	0.846818127752559	2.0562214270363	0.368421052631579	0.842105263157895
0.05	0.5	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00767435711132762	0.106957272222883	13.9369683572596	10	0.842105263157895
0.2	0.5	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0078247843864315	0.579575908775378	74.0692497265978	2.5	0.842105263157895
0.35	0.5	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00840141074232198	0.837912035325839	99.7346827842697	1.42857142857143	0.842105263157895
0.5	0.5	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0105734029008464	0.845813264727295	79.9944230498947	1	0.842105263157895
0.65	0.5	0.95	0.8	1	1	alldata	TRUE	FALSE	0.018295937615256	0.846545872932167	46.269608627561	0.769230769230769	0.842105263157895
0.8	0.5	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0418042066890504	0.846712898894177	20.2542510899018	0.625	0.842105263157895
0.95	0.5	0.95	0.8	1	1	alldata	TRUE	FALSE	0.09726769332493	0.846772315262071	8.70558647292441	0.526315789473684	0.842105263157895
0.05	0.65	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00766951338522211	0.0953554899106168	12.4330560651151	13	0.842105263157895
0.2	0.65	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00775991547182768	0.342274586985797	44.1080303295083	3.25	0.842105263157895
0.35	0.65	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00802068011004609	0.795449898020834	99.174868852395	1.85714285714286	0.842105263157895
0.5	0.65	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00876812061723461	0.842598744230783	96.0979873582683	1.3	0.842105263157895
0.65	0.65	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0108748603064664	0.845910029630168	77.7858294995456	1	0.842105263157895
0.8	0.65	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0165597539717779	0.846496425131543	51.11769332891	0.8125	0.842105263157895
0.95	0.65	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0304623615513027	0.846672531671252	27.7940543199628	0.684210526315789	0.842105263157895
0.05	0.8	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00766663473506543	0.0901677306695541	11.7610573329061	16	0.842105263157895
0.2	0.8	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00772956148973913	0.222563026007156	28.7937454540733	4	0.842105263157895
0.35	0.8	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00788052676385856	0.662160958600123	84.0249615846628	2.28571428571429	0.842105263157895
0.5	0.8	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00824159677578768	0.830294837296233	100.744413963019	1.6	0.842105263157895
0.65	0.8	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00909932250001206	0.844012563455043	92.7555390474318	1.23076923076923	0.842105263157895
0.8	0.8	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0111054041779592	0.845960599786877	76.1755795854643	1	0.842105263157895
0.95	0.8	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0156396646701751	0.846456484946286	54.1224190414059	0.842105263157895	0.842105263157895
0.05	0.95	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00766472834899877	0.0873963807483415	11.402410727284	19	0.842105263157895
0.2	0.95	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00771238829814406	0.166124981687818	21.5400178603294	4.75	0.842105263157895
0.35	0.95	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00781286212035347	0.478208568369168	61.2078596809453	2.71428571428571	0.842105263157895
0.5	0.95	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00802429380388627	0.789653112377733	98.4078015681945	1.9	0.842105263157895
0.65	0.95	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00846772313006304	0.838471713131435	99.0197365044449	1.46153846153846	0.842105263157895
0.8	0.95	0.95	0.8	1	1	alldata	TRUE	FALSE	0.00939121885228115	0.844644816598169	89.9398501817475	1.1875	0.842105263157895
0.95	0.95	0.95	0.8	1	1	alldata	TRUE	FALSE	0.0112875228935887	0.845990969567708	74.9492140607951	1	0.842105263157895
0.05	0.05	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00784631727465075	0.591110841577855	75.3360870949698	1	19
0.2	0.05	0.05	0.95	1	1	alldata	TRUE	FALSE	0.347875671065478	0.836885003963968	2.40570144327928	0.25	19
0.35	0.05	0.05	0.95	1	1	alldata	TRUE	FALSE	0.668335772372187	0.842330088387443	1.26033967237409	0.142857142857143	19
0.5	0.05	0.05	0.95	1	1	alldata	TRUE	FALSE	0.735667322632615	0.843673992077603	1.14681455342951	0.1	19
0.65	0.05	0.05	0.95	1	1	alldata	TRUE	FALSE	0.760511891726332	0.844246650778052	1.11010315547025	0.0769230769230769	19
0.8	0.05	0.05	0.95	1	1	alldata	TRUE	FALSE	0.773239765761433	0.844558004145541	1.09223301948766	0.0625	19
0.95	0.05	0.05	0.95	1	1	alldata	TRUE	FALSE	0.781028896441435	0.844752484923819	1.08158928404919	0.0526315789473684	19
0.05	0.2	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00763685164332863	0.070087478947642	9.17753574653617	4	19
0.2	0.2	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0079546766504485	0.828341253653463	104.132611550811	1	19
0.35	0.2	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0144784239429351	0.842058659544974	58.1595526463269	0.571428571428572	19
0.5	0.2	0.05	0.95	1	1	alldata	TRUE	FALSE	0.108718521807873	0.843611003700455	7.7595886116929	0.4	19
0.65	0.2	0.05	0.95	1	1	alldata	TRUE	FALSE	0.390817510310449	0.84421891347719	2.16013584654019	0.307692307692308	19
0.8	0.2	0.05	0.95	1	1	alldata	TRUE	FALSE	0.582651571541389	0.844541911020093	1.44948019068391	0.25	19
0.95	0.2	0.05	0.95	1	1	alldata	TRUE	FALSE	0.674049948279273	0.844741587415675	1.25323292372048	0.210526315789474	19
0.05	0.35	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00763157574269362	0.0349217501122212	4.57595538452918	7	19
0.2	0.35	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0076867511517619	0.668574280886185	86.9774847248618	1.75	19
0.35	0.35	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00804438348288487	0.839333643381808	104.33784579857	1	19
0.5	0.35	0.05	0.95	1	1	alldata	TRUE	FALSE	0.010336486485984	0.843287807315534	81.5836027511871	0.7	19
0.65	0.35	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0244500375187207	0.84412140913507	34.5243400337832	0.538461538461539	19
0.8	0.35	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0942484699630231	0.844497322135844	8.96032924955884	0.4375	19
0.95	0.35	0.05	0.95	1	1	alldata	TRUE	FALSE	0.267105078001365	0.844716036380588	3.16248587522649	0.368421052631579	19
0.05	0.5	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00762995113769433	0.0260536691280294	3.41465740184313	10	19
0.2	0.5	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00765385905605584	0.326208079663233	42.6200792664366	2.5	19
0.35	0.5	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00774683590969285	0.816467393923774	105.393660513992	1.42857142857143	19
0.5	0.5	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00810692271508895	0.841714559592085	103.82664164609	1	19
0.65	0.5	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00949509478746919	0.843789382218913	88.8658197843874	0.769230769230769	19
0.8	0.5	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0147768018891934	0.844376281340441	57.1420181221994	0.625	19
0.95	0.5	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0339049498836466	0.844656805101605	24.9124923646918	0.526315789473684	19
0.05	0.65	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00762917084853947	0.0223195566773615	2.92555470580848	13	19
0.2	0.65	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00764336289663753	0.164545971667333	21.5279548926978	3.25	19
0.35	0.65	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00768468743467977	0.70037424960002	91.1389377321116	1.85714285714286	19
0.5	0.65	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00780473072849627	0.834419936380849	106.912072358147	1.3	19
0.65	0.65	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00815280894414878	0.842680260857382	103.360727159217	1	19
0.8	0.65	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00915949334139364	0.844052249228414	92.1505390930268	0.8125	19
0.95	0.65	0.05	0.95	1	1	alldata	TRUE	FALSE	0.0120521102682686	0.84452090906499	70.0724512360702	0.684210526315789	19
0.05	0.8	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00762871242622806	0.0203130916631552	2.66271561021455	16	19
0.2	0.8	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00763851563114546	0.100698374500499	13.1829768194633	4	19
0.35	0.8	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00766219465342678	0.479732265223915	62.6102946900942	2.28571428571429	19
0.5	0.8	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00771930124625086	0.804309655637399	104.194619432431	1.6	19
0.65	0.8	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00785687934497996	0.839049981691681	106.791761060679	1.23076923076923	19
0.8	0.8	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00818795812647657	0.84319331337922	102.979680691413	1	19
0.95	0.8	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00898335172469593	0.844211141509925	93.9750738234064	0.842105263157895	19
0.05	0.95	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00762841189777831	0.0190739638397574	2.50038462727903	19	19
0.2	0.95	0.05	0.95	1	1	alldata	TRUE	FALSE	0.00763579797551173	0.0710487930640209	9.30469785762757	4.75	19
