

Software Version	3.09.07



Experiment File Path:	C:\Users\Public\Documents\Experiments\Doran\e0046.2B.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\DG-37C-48Hr-orbital-continuous.prt



Plate Number	Plate 1
Date	8/18/2023
Time	1:43:34 PM
Reader Type:	Epoch 2
Reader Serial Number:	20022826
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 48:00:00 (HH:MM:SS), Interval 0:15:00, 193 Reads
    Shake	Orbital: Continuous
	Frequency: 282 cpm (3 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

600

Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
25:29:16	37.2	0.77760	1.15730	1.29050	1.36970	1.43150	1.45580	1.07760	1.18290	1.10430	1.14390	1.10230	1.27040	1.42340	1.30480	1.36010	1.40380	1.41030	1.45310	1.72690	1.67990	1.70650	1.66880	1.63290	1.64030	1.33440	1.38790	1.44150	1.46250	1.43040	1.43830	1.75370	1.68220	1.73860	1.69310	1.69880	1.60760	1.43120	1.43020	1.44660	1.41930	1.39450	1.40250	1.72020	1.70550	1.73030	1.66630	1.65540	1.62400	1.43200	1.45790	1.48960	1.42500	1.42610	1.49810	1.67930	1.69450	1.71630	1.69610	1.63660	1.65500	1.41650	1.43570	1.44950	1.37700	1.43800	1.38270	1.67400	1.72510	1.72950	1.66890	1.64600	1.65850	1.42940	1.45720	1.43190	1.44970	1.47250	1.40150	1.68690	1.73600	1.68080	1.59710	1.60280	1.57800	1.72620	1.36230	1.48630	1.43600	1.45500	1.43480	1.66720	1.64360	1.68600	1.66620	1.65520	1.57430
25:44:16	37.2	0.74320	1.13340	1.30040	1.33360	1.44100	1.44890	1.07630	1.18590	1.10870	1.15570	1.09880	1.27050	1.42890	1.29860	1.36230	1.40090	1.40500	1.45290	1.72970	1.67760	1.70560	1.66870	1.63030	1.64010	1.33470	1.38330	1.44080	1.46450	1.43300	1.43650	1.75300	1.68070	1.73110	1.69120	1.69780	1.60720	1.43050	1.42930	1.44190	1.41890	1.39470	1.40060	1.71280	1.70760	1.72890	1.66580	1.65560	1.62260	1.43300	1.45830	1.47960	1.41800	1.42720	1.48920	1.67640	1.69440	1.71170	1.69470	1.63550	1.65250	1.41720	1.43550	1.44680	1.37840	1.43780	1.38080	1.67030	1.71940	1.72710	1.66920	1.64800	1.65700	1.42700	1.45830	1.42960	1.41860	1.47080	1.39760	1.68240	1.73520	1.68060	1.59710	1.60310	1.57770	1.72440	1.35900	1.48530	1.43610	1.45040	1.43380	1.66800	1.64150	1.68380	1.66680	1.65450	1.57250
25:59:16	37.1	0.70840	1.10530	1.31440	1.36670	1.41040	1.44640	1.08320	1.18590	1.09370	1.13010	1.09300	1.25680	1.31000	1.29240	1.36210	1.40110	1.40660	1.45260	1.72760	1.67470	1.71240	1.66830	1.62750	1.63920	1.33190	1.38390	1.44150	1.46140	1.43020	1.43590	1.75190	1.68030	1.74390	1.68930	1.69750	1.60560	1.43020	1.42740	1.44610	1.41150	1.39410	1.40400	1.71430	1.70550	1.72960	1.66650	1.65490	1.62130	1.42950	1.45820	1.48910	1.46460	1.42400	1.47490	1.67670	1.69620	1.71230	1.69540	1.63170	1.65220	1.41520	1.43520	1.44640	1.37570	1.43760	1.38160	1.67360	1.72230	1.72740	1.66770	1.64700	1.65680	1.42770	1.45780	1.42780	1.42520	1.46300	1.38770	1.68190	1.73330	1.67860	1.59820	1.60180	1.58030	1.73050	1.35720	1.48350	1.43580	1.45210	1.43490	1.66530	1.64430	1.68440	1.66580	1.64990	1.56910
26:14:16	37.1	0.66960	1.07950	1.23990	1.31760	1.42030	1.44440	1.08860	1.17100	1.07850	1.15100	1.09430	1.27650	1.28660	1.28920	1.35940	1.40080	1.40770	1.45310	1.72930	1.67580	1.71060	1.66830	1.63000	1.63860	1.33140	1.38110	1.44060	1.46060	1.43400	1.43560	1.75430	1.68080	1.73270	1.69070	1.69760	1.60710	1.42730	1.42960	1.44540	1.40720	1.39480	1.40310	1.71470	1.70550	1.73000	1.66780	1.65450	1.61890	1.43130	1.45970	1.48170	1.45730	1.42720	1.48110	1.67830	1.69510	1.71190	1.69530	1.63070	1.65020	1.41360	1.43600	1.44940	1.37510	1.43800	1.37980	1.67420	1.72150	1.73090	1.67100	1.64490	1.65620	1.42750	1.45800	1.42850	1.42600	1.47750	1.37740	1.68310	1.73380	1.67850	1.59870	1.60250	1.57680	1.73640	1.35480	1.48460	1.43660	1.44980	1.43290	1.66780	1.64230	1.68650	1.66480	1.65040	1.57150
26:29:16	37.1	0.63330	1.04830	1.26340	1.32610	1.42040	1.44960	1.08230	1.20670	1.08780	1.14540	1.09470	1.28990	1.29740	1.28280	1.35890	1.39920	1.40590	1.44990	1.72900	1.67750	1.71080	1.66670	1.62860	1.63660	1.32700	1.37770	1.43900	1.45970	1.42970	1.43480	1.75160	1.67700	1.73670	1.68950	1.69630	1.60470	1.42540	1.42810	1.44290	1.41630	1.39350	1.39920	1.71340	1.70800	1.72730	1.66600	1.65470	1.61740	1.42920	1.45810	1.47880	1.41570	1.41940	1.47910	1.67750	1.69390	1.71200	1.69370	1.63040	1.64650	1.41200	1.43360	1.44780	1.37570	1.43650	1.37930	1.67120	1.72080	1.73270	1.66900	1.64850	1.65680	1.42500	1.45790	1.42840	1.42510	1.47500	1.37060	1.68270	1.72990	1.67650	1.59700	1.60950	1.57650	1.73160	1.35020	1.48090	1.43400	1.45160	1.43000	1.66530	1.64300	1.68410	1.66530	1.64850	1.56620
26:44:16	37.1	0.59270	1.01900	1.28470	1.31780	1.41100	1.44830	1.08050	1.17140	1.10570	1.12730	1.09610	1.29090	1.39320	1.27660	1.35810	1.39840	1.40690	1.44960	1.72810	1.67640	1.71070	1.66720	1.62770	1.63910	1.32520	1.37850	1.43790	1.45740	1.42840	1.43450	1.74970	1.67750	1.74190	1.68940	1.69640	1.60390	1.42420	1.43070	1.44490	1.41150	1.39290	1.40090	1.71480	1.70470	1.72940	1.66370	1.65440	1.61930	1.42960	1.45970	1.48600	1.41860	1.41300	1.47310	1.67400	1.69490	1.71310	1.69320	1.62820	1.64620	1.41210	1.43370	1.44780	1.37600	1.43770	1.38000	1.67120	1.72490	1.72730	1.66850	1.64880	1.66160	1.42560	1.45540	1.42730	1.42440	1.47080	1.39160	1.68340	1.73660	1.67830	1.59750	1.60080	1.57770	1.72980	1.34870	1.48050	1.43610	1.44950	1.44850	1.66330	1.63890	1.68280	1.66310	1.64730	1.56730
26:59:16	37.1	0.55400	0.98570	1.22420	1.31960	1.41850	1.44730	1.08490	1.20700	1.09840	1.15050	1.10120	1.27680	1.33980	1.26880	1.35530	1.39420	1.40450	1.44900	1.72720	1.67460	1.70710	1.66550	1.62460	1.63870	1.32210	1.37680	1.43600	1.45630	1.42650	1.43300	1.75180	1.67780	1.73890	1.68700	1.69480	1.60170	1.42230	1.43270	1.44510	1.40890	1.39110	1.40090	1.71270	1.70890	1.72620	1.66540	1.65430	1.61780	1.42830	1.45790	1.48550	1.41710	1.41160	1.47320	1.67510	1.69440	1.71020	1.69270	1.62740	1.64470	1.40960	1.43330	1.44750	1.37480	1.43770	1.37940	1.67130	1.72260	1.72860	1.66810	1.64750	1.65760	1.42430	1.45710	1.42690	1.41570	1.46990	1.38010	1.68080	1.73420	1.67750	1.59370	1.59990	1.57550	1.72970	1.34890	1.47720	1.43710	1.45190	1.43080	1.66400	1.64130	1.68530	1.66260	1.64670	1.56390
27:14:16	37.1	0.51340	0.95330	1.26040	1.30540	1.41910	1.44290	1.08810	1.17360	1.07760	1.12610	1.10890	1.31300	1.40430	1.26440	1.35420	1.39490	1.40660	1.45160	1.72430	1.67400	1.71170	1.66640	1.62660	1.63990	1.31930	1.37460	1.43570	1.45560	1.42470	1.43360	1.75320	1.67750	1.74010	1.68820	1.69370	1.60210	1.42110	1.43000	1.44420	1.40130	1.39210	1.40110	1.71490	1.70860	1.72760	1.66270	1.65440	1.61840	1.42790	1.45840	1.48680	1.42040	1.41100	1.47030	1.67590	1.69410	1.70960	1.69450	1.62580	1.64160	1.40960	1.43350	1.44730	1.37410	1.43590	1.37990	1.67400	1.72520	1.72870	1.66830	1.64860	1.65830	1.42500	1.45710	1.42700	1.41170	1.46850	1.40040	1.68020	1.73630	1.67660	1.59480	1.60040	1.57910	1.72550	1.33930	1.47760	1.43700	1.45410	1.43070	1.66290	1.64180	1.68570	1.66360	1.64770	1.56430
27:29:16	37.2	0.47360	0.91960	1.24750	1.32850	1.41860	1.44310	1.09130	1.21010	1.08300	1.13370	1.10890	1.28530	1.39200	1.25940	1.35280	1.39230	1.40360	1.44830	1.72720	1.67390	1.70640	1.66380	1.62350	1.63830	1.31280	1.37160	1.43450	1.45580	1.42550	1.43250	1.74840	1.67470	1.72480	1.68740	1.69470	1.60150	1.41820	1.42570	1.44120	1.40900	1.39090	1.39670	1.70740	1.70250	1.72620	1.66300	1.65170	1.61840	1.42640	1.45770	1.47940	1.41730	1.41030	1.47700	1.67340	1.69210	1.70910	1.69050	1.62580	1.63890	1.40740	1.43140	1.44570	1.37360	1.43570	1.38930	1.67080	1.72000	1.72400	1.66860	1.64580	1.65460	1.42460	1.45700	1.42470	1.42460	1.43530	1.37100	1.68040	1.73050	1.67490	1.59210	1.60000	1.57470	1.71260	1.33590	1.47840	1.43700	1.45220	1.43170	1.66300	1.63830	1.68530	1.66290	1.64670	1.56060
27:44:16	37.2	0.43850	0.88340	1.15870	1.32020	1.41820	1.44900	1.09010	1.17350	1.10180	1.13440	1.10260	1.22640	1.47810	1.25680	1.34910	1.39300	1.40570	1.44660	1.72590	1.66940	1.70110	1.66110	1.62140	1.63730	1.30190	1.37230	1.43310	1.45240	1.42240	1.43300	1.74760	1.67540	1.73510	1.68380	1.69250	1.59740	1.41760	1.42490	1.44310	1.41070	1.39200	1.39910	1.70670	1.71020	1.72600	1.66070	1.65410	1.61570	1.42210	1.45710	1.48700	1.40200	1.40750	1.46480	1.67230	1.69140	1.70990	1.68890	1.62430	1.63590	1.40710	1.43210	1.44680	1.37330	1.43490	1.40520	1.67630	1.72250	1.72350	1.66650	1.64700	1.65300	1.42240	1.45470	1.42280	1.41350	1.43290	1.43060	1.67820	1.72810	1.67230	1.59540	1.59720	1.57700	1.71250	1.33280	1.47450	1.43660	1.46070	1.42700	1.65940	1.63830	1.68400	1.65960	1.64640	1.55670
27:59:16	37.1	0.41530	0.84230	1.23090	1.35260	1.41220	1.44410	1.09720	1.19090	1.09840	1.11480	1.10790	1.25050	1.46700	1.25130	1.34100	1.39080	1.40370	1.44510	1.72800	1.66650	1.70360	1.66130	1.62030	1.63690	1.29280	1.37040	1.43170	1.45340	1.42570	1.43200	1.74650	1.67400	1.72830	1.68380	1.68930	1.59850	1.41620	1.42620	1.44060	1.40990	1.39020	1.39430	1.70570	1.70400	1.72250	1.65890	1.65040	1.61670	1.42160	1.45700	1.47680	1.39860	1.40750	1.46930	1.67240	1.69180	1.70930	1.68680	1.62150	1.63560	1.40370	1.43110	1.44520	1.37310	1.43580	1.40450	1.67030	1.71940	1.72410	1.66570	1.64510	1.64990	1.42020	1.45480	1.42390	1.40380	1.45170	1.39070	1.67800	1.72840	1.67110	1.59340	1.60410	1.57570	1.67990	1.33070	1.47510	1.43910	1.45300	1.42510	1.66080	1.63640	1.69130	1.65940	1.64450	1.55790
28:14:16	37.2	0.39420	0.80030	1.21380	1.33390	1.41600	1.44280	1.09620	1.18440	1.07320	1.14030	1.10990	1.25250	1.48080	1.24620	1.33460	1.39110	1.40710	1.44360	1.72420	1.66710	1.70420	1.66110	1.62120	1.63650	1.28250	1.37050	1.43110	1.45170	1.43110	1.43320	1.74220	1.67530	1.72240	1.68360	1.68890	1.59620	1.41450	1.42680	1.44330	1.41120	1.39220	1.39780	1.70410	1.70600	1.72460	1.66000	1.65220	1.61780	1.42040	1.45690	1.48570	1.39740	1.40600	1.46700	1.67220	1.69200	1.71720	1.68560	1.62320	1.63550	1.40240	1.43040	1.44730	1.37220	1.43520	1.41240	1.67630	1.72510	1.72870	1.66290	1.64600	1.65060	1.42130	1.45540	1.42390	1.41750	1.42180	1.42940	1.67950	1.72710	1.67350	1.59450	1.59680	1.57670	1.68950	1.33910	1.47210	1.44050	1.45360	1.42690	1.66100	1.63850	1.68210	1.66180	1.64400	1.55420
28:29:16	37.1	0.37400	0.75940	1.12970	1.32070	1.42690	1.44130	1.09780	1.19870	1.08730	1.12410	1.12080	1.26500	1.48130	1.24570	1.32630	1.39000	1.40250	1.44510	1.72660	1.66670	1.70550	1.66110	1.62100	1.63290	1.27180	1.36710	1.42780	1.45130	1.42970	1.43180	1.74220	1.67100	1.71910	1.68180	1.68980	1.59640	1.41260	1.42650	1.43920	1.40020	1.39050	1.39620	1.70390	1.70150	1.72100	1.65960	1.65010	1.61670	1.41940	1.45740	1.48190	1.39590	1.40570	1.47200	1.66990	1.69050	1.72220	1.68540	1.62080	1.63060	1.40140	1.42860	1.44480	1.37120	1.43520	1.41230	1.67150	1.71980	1.72230	1.66510	1.64520	1.65210	1.42000	1.45470	1.42350	1.45190	1.44820	1.42020	1.67700	1.72720	1.67460	1.59220	1.59500	1.57380	1.68110	1.34470	1.47380	1.44000	1.45310	1.42320	1.66100	1.63550	1.67960	1.65960	1.64480	1.55480
28:44:16	37.2	0.35660	0.71240	1.17560	1.31240	1.41020	1.44450	1.10270	1.19690	1.10540	1.11770	1.12550	1.24820	1.44270	1.24490	1.31890	1.38930	1.39810	1.44050	1.72740	1.66720	1.70390	1.65920	1.61770	1.63110	1.26250	1.36940	1.42900	1.45070	1.42380	1.43170	1.73880	1.67170	1.71690	1.68020	1.68810	1.59420	1.40970	1.42410	1.44100	1.39940	1.39230	1.39610	1.70080	1.70420	1.71960	1.65750	1.65080	1.61430	1.41750	1.45740	1.47820	1.39200	1.40490	1.46980	1.66950	1.68910	1.72150	1.68150	1.62110	1.62680	1.39910	1.43090	1.44430	1.37070	1.43560	1.41490	1.67150	1.71640	1.72340	1.66230	1.64380	1.64160	1.42030	1.45320	1.42230	1.40280	1.41070	1.42640	1.67640	1.72510	1.66970	1.59340	1.59780	1.57350	1.67870	1.34690	1.47290	1.44270	1.45490	1.43160	1.65890	1.63670	1.68010	1.65810	1.64500	1.55140
28:59:16	37.2	0.33790	0.66850	1.10900	1.35670	1.42640	1.44520	1.10220	1.21900	1.09160	1.13970	1.14500	1.24000	1.43870	1.24740	1.30860	1.39220	1.40260	1.44190	1.72800	1.66290	1.70330	1.65760	1.61810	1.62800	1.25180	1.36510	1.42690	1.44840	1.42420	1.43080	1.73800	1.66960	1.71640	1.67940	1.68780	1.59370	1.40920	1.42300	1.44060	1.39880	1.39220	1.39700	1.70150	1.70530	1.72980	1.65830	1.65110	1.61340	1.41740	1.45630	1.47760	1.39310	1.40250	1.46760	1.66960	1.68760	1.72630	1.68220	1.61990	1.62510	1.39940	1.42980	1.44440	1.37010	1.43740	1.41580	1.66770	1.72260	1.72250	1.66370	1.64730	1.64900	1.42060	1.45200	1.42220	1.42880	1.42400	1.38800	1.67620	1.72400	1.67110	1.58990	1.59420	1.57050	1.67910	1.32880	1.47130	1.44650	1.45510	1.43130	1.65970	1.63650	1.67850	1.65890	1.64390	1.54960
29:14:16	37.1	0.32280	0.62070	1.13640	1.33440	1.44690	1.43920	1.09390	1.18750	1.07180	1.11000	1.14400	1.24380	1.40050	1.24390	1.31020	1.38870	1.40130	1.43660	1.72390	1.66130	1.70310	1.65800	1.61680	1.62570	1.24490	1.36250	1.42400	1.44750	1.42240	1.42870	1.73530	1.66940	1.71710	1.67640	1.68860	1.59230	1.40710	1.42290	1.44060	1.39940	1.38930	1.39630	1.69980	1.70020	1.72620	1.65710	1.64920	1.61240	1.41690	1.45580	1.47520	1.39410	1.41630	1.46700	1.66850	1.68790	1.72410	1.68120	1.61560	1.63000	1.39490	1.42840	1.44420	1.37130	1.43590	1.41350	1.66870	1.72310	1.72090	1.66140	1.64290	1.64300	1.41960	1.45310	1.41990	1.42840	1.40700	1.37280	1.67480	1.72450	1.66800	1.59240	1.59170	1.57090	1.66540	1.34200	1.47110	1.44660	1.45440	1.42710	1.65820	1.63540	1.67960	1.65650	1.64380	1.54860
29:29:16	37.1	0.31040	0.57820	1.09260	1.33970	1.42670	1.44110	1.09570	1.20550	1.09500	1.12520	1.13870	1.26530	1.40320	1.24640	1.30580	1.38670	1.39960	1.43690	1.72570	1.65910	1.69990	1.65630	1.61410	1.62320	1.23680	1.36100	1.42130	1.44720	1.42380	1.42790	1.72970	1.66640	1.71420	1.67730	1.68660	1.59000	1.40290	1.42150	1.43600	1.39470	1.39000	1.39310	1.69890	1.69890	1.71810	1.65440	1.64850	1.61120	1.41750	1.45770	1.47510	1.39260	1.41790	1.46640	1.66860	1.68540	1.72150	1.67660	1.61490	1.62150	1.39530	1.42630	1.44170	1.36850	1.43590	1.39640	1.66670	1.71370	1.72090	1.66140	1.64180	1.63730	1.41920	1.45060	1.41840	1.42480	1.46520	1.42650	1.67440	1.72280	1.66780	1.58810	1.59220	1.56890	1.65230	1.36580	1.47260	1.44920	1.45150	1.42520	1.65750	1.63130	1.67890	1.65470	1.64280	1.54600
29:44:16	37.1	0.30160	0.54230	1.09570	1.34730	1.43890	1.43850	1.09360	1.18550	1.09890	1.12780	1.16640	1.30670	1.49650	1.25620	1.30100	1.38680	1.40360	1.43680	1.72110	1.65910	1.69920	1.65520	1.61420	1.62360	1.22730	1.36110	1.42070	1.44450	1.42330	1.42830	1.73060	1.66790	1.71680	1.67780	1.68670	1.59300	1.40240	1.42230	1.44100	1.39520	1.38980	1.39280	1.70040	1.70050	1.71590	1.65530	1.64790	1.60770	1.41530	1.45440	1.47640	1.39020	1.41540	1.46900	1.66580	1.68690	1.70240	1.67780	1.61560	1.61910	1.39330	1.42760	1.44040	1.36750	1.43580	1.39020	1.66760	1.71680	1.72080	1.66050	1.64260	1.63860	1.41950	1.45100	1.41920	1.41640	1.40780	1.36630	1.67130	1.72250	1.66740	1.58820	1.59480	1.57180	1.64140	1.32710	1.47020	1.45030	1.45560	1.43020	1.65730	1.63130	1.68110	1.65470	1.64360	1.54540
29:59:16	37.1	0.29320	0.51150	0.99350	1.35560	1.45730	1.44250	1.09360	1.21410	1.07160	1.10750	1.16980	1.23060	1.43170	1.23330	1.29790	1.38790	1.41510	1.43840	1.72410	1.65750	1.70160	1.65530	1.61210	1.61970	1.22080	1.36480	1.41870	1.44560	1.42410	1.42610	1.73100	1.67270	1.71680	1.67650	1.68640	1.58930	1.39890	1.42040	1.44260	1.39540	1.39110	1.39470	1.69890	1.69990	1.72070	1.65400	1.64910	1.60790	1.41360	1.45490	1.47730	1.39090	1.41510	1.47200	1.66820	1.68590	1.70640	1.67690	1.61530	1.62150	1.39210	1.42720	1.44110	1.36720	1.43710	1.38750	1.66730	1.72270	1.72060	1.66050	1.64370	1.63960	1.42050	1.45120	1.41830	1.41780	1.46270	1.38590	1.67130	1.72340	1.66750	1.58580	1.59280	1.57020	1.62850	1.33180	1.46950	1.45110	1.46400	1.42920	1.65740	1.63210	1.68670	1.65550	1.64360	1.54090
30:14:16	37.1	0.28820	0.48510	0.97050	1.34750	1.44710	1.43740	1.09480	1.16870	1.09250	1.13290	1.20320	1.26530	1.38850	1.25590	1.29130	1.39000	1.41520	1.43570	1.72310	1.65480	1.70200	1.65420	1.60990	1.61760	1.21910	1.36070	1.41590	1.44270	1.42040	1.42590	1.73530	1.66670	1.71490	1.67420	1.68790	1.58890	1.39740	1.42090	1.44230	1.39700	1.39090	1.39060	1.69860	1.69810	1.71210	1.65150	1.65040	1.60550	1.41160	1.45280	1.47630	1.39040	1.41180	1.46790	1.66760	1.68530	1.70910	1.67490	1.61220	1.62250	1.39030	1.42730	1.44010	1.36720	1.43550	1.38360	1.66670	1.72200	1.71750	1.65730	1.64380	1.63930	1.41860	1.45040	1.41330	1.40990	1.40600	1.41250	1.67190	1.72230	1.66540	1.58510	1.59850	1.57220	1.61970	1.39910	1.46760	1.45100	1.45530	1.43770	1.65690	1.63080	1.68320	1.65680	1.64230	1.53810
30:29:16	37.1	0.28180	0.46530	0.95130	1.31540	1.47530	1.43620	1.09520	1.21100	1.09800	1.10050	1.21520	1.22170	1.40550	1.26560	1.28900	1.39110	1.40360	1.43730	1.72040	1.65540	1.69780	1.65370	1.61050	1.61510	1.21610	1.35840	1.41370	1.44240	1.42050	1.42580	1.73440	1.66680	1.71030	1.67370	1.68740	1.58770	1.39530	1.41840	1.44040	1.39310	1.39100	1.39240	1.69940	1.69910	1.71510	1.65130	1.65010	1.60580	1.41150	1.45280	1.47500	1.38930	1.41300	1.46660	1.66790	1.68450	1.70850	1.67520	1.61280	1.62030	1.38880	1.42690	1.44080	1.36680	1.43730	1.38100	1.66440	1.71730	1.71710	1.65810	1.64190	1.63710	1.41970	1.44920	1.41480	1.41080	1.40290	1.38050	1.67000	1.72040	1.66560	1.58530	1.59150	1.56820	1.61320	1.40760	1.46960	1.45140	1.45900	1.44130	1.65440	1.63180	1.68030	1.65500	1.64030	1.53660
30:44:16	37.1	0.27850	0.44360	0.92450	1.30600	1.45450	1.43410	1.09310	1.17570	1.07800	1.12250	1.23720	1.23610	1.41330	1.22320	1.28340	1.39260	1.40100	1.43260	1.72140	1.65310	1.69760	1.65140	1.60930	1.61390	1.21870	1.35710	1.41120	1.44120	1.41930	1.42450	1.73240	1.66610	1.70950	1.67190	1.68700	1.58640	1.39540	1.41800	1.44140	1.39330	1.39040	1.39210	1.69570	1.70200	1.71990	1.65090	1.64920	1.60350	1.41050	1.45100	1.47470	1.38980	1.41330	1.46590	1.66740	1.68230	1.70960	1.67310	1.61050	1.61970	1.38860	1.42760	1.44020	1.36880	1.43980	1.38070	1.66540	1.72190	1.71790	1.65770	1.64380	1.63730	1.41940	1.44770	1.41260	1.40120	1.40320	1.39740	1.66890	1.71850	1.66480	1.58840	1.58760	1.56860	1.60050	1.36100	1.46930	1.45110	1.45790	1.44230	1.65380	1.63120	1.68290	1.65390	1.64030	1.53380
30:59:16	37.1	0.27430	0.42350	0.90530	1.32390	1.47350	1.43600	1.08940	1.18980	1.08710	1.10270	1.24220	1.22150	1.37620	1.20960	1.27860	1.39660	1.40300	1.43440	1.72490	1.65070	1.69640	1.65110	1.60730	1.61410	1.21520	1.35530	1.40810	1.44060	1.41710	1.42400	1.73040	1.66510	1.71150	1.66950	1.68640	1.58260	1.39270	1.41750	1.43940	1.39850	1.38970	1.39190	1.69640	1.69760	1.71890	1.65050	1.64760	1.60130	1.41050	1.45150	1.47480	1.38860	1.41460	1.46510	1.66460	1.68220	1.70400	1.67360	1.61200	1.61730	1.38590	1.42710	1.44070	1.36420	1.43770	1.38020	1.66330	1.71770	1.71650	1.65510	1.64120	1.63290	1.41920	1.44810	1.41310	1.40950	1.42180	1.39110	1.66880	1.71860	1.66520	1.58950	1.59030	1.56780	1.59200	1.35450	1.46660	1.44920	1.46490	1.44070	1.65490	1.63080	1.67860	1.65180	1.64020	1.53000
31:14:16	37.2	0.27210	0.40600	0.87700	1.28960	1.46840	1.43670	1.09120	1.20990	1.09190	1.11010	1.24750	1.19220	1.35820	1.21300	1.27140	1.40130	1.40220	1.43340	1.71750	1.65200	1.69510	1.64800	1.60770	1.61270	1.21070	1.35400	1.40880	1.43860	1.41960	1.42440	1.73240	1.66470	1.70760	1.67040	1.68660	1.58460	1.39220	1.41570	1.43940	1.39890	1.39120	1.39090	1.69630	1.69900	1.71180	1.65060	1.64880	1.60070	1.40960	1.45260	1.47510	1.38730	1.41160	1.46690	1.66270	1.68360	1.70310	1.67150	1.60790	1.61920	1.38400	1.42650	1.44050	1.36520	1.43970	1.38020	1.66610	1.72010	1.71630	1.65630	1.64060	1.63360	1.41990	1.44850	1.41410	1.39980	1.45780	1.39690	1.66660	1.71860	1.66410	1.58770	1.58860	1.56870	1.59210	1.38200	1.46840	1.44590	1.49100	1.44360	1.65340	1.63010	1.67980	1.65310	1.64060	1.52850
31:29:16	37.1	0.27020	0.39140	0.85510	1.28850	1.47320	1.43210	1.09270	1.17690	1.06590	1.11280	1.27440	1.26380	1.46020	1.26970	1.26970	1.40650	1.40470	1.43560	1.71950	1.65320	1.69560	1.64750	1.60590	1.61060	1.20680	1.35250	1.40560	1.43920	1.41850	1.42400	1.72810	1.66360	1.70770	1.66960	1.68490	1.58350	1.38950	1.41600	1.43760	1.39110	1.39400	1.38960	1.69640	1.69660	1.71900	1.65140	1.65030	1.60130	1.40770	1.45170	1.47370	1.38730	1.41530	1.46500	1.66180	1.68250	1.70250	1.67100	1.60900	1.61390	1.38440	1.42550	1.44090	1.36560	1.44010	1.37740	1.66400	1.71780	1.71350	1.65530	1.64080	1.62880	1.41960	1.44680	1.41380	1.40230	1.40320	1.41310	1.66700	1.71930	1.67150	1.58580	1.58810	1.56590	1.58270	1.38850	1.46720	1.44400	1.45460	1.44320	1.65250	1.62860	1.67960	1.65070	1.63820	1.52530
31:44:16	37.2	0.26860	0.37810	0.82580	1.27550	1.46610	1.43330	1.09080	1.20050	1.08720	1.09970	1.26980	1.35130	1.47920	1.29780	1.26230	1.41240	1.40660	1.43210	1.71790	1.65060	1.69660	1.64830	1.60390	1.60800	1.20280	1.35340	1.40460	1.43780	1.41820	1.42230	1.73250	1.66660	1.70620	1.66960	1.68440	1.58290	1.38790	1.41330	1.43860	1.39670	1.39630	1.39000	1.69720	1.69780	1.71650	1.65170	1.64980	1.60330	1.40570	1.45090	1.47400	1.38770	1.40700	1.46350	1.66100	1.68090	1.69970	1.67170	1.60690	1.61710	1.38450	1.42670	1.43970	1.36470	1.44130	1.37580	1.66100	1.71940	1.71340	1.65450	1.63940	1.63040	1.41770	1.44720	1.41300	1.39960	1.43920	1.42190	1.66430	1.72140	1.66700	1.58260	1.58710	1.56870	1.57200	1.41930	1.46610	1.44140	1.45520	1.44160	1.65280	1.63030	1.67910	1.64970	1.63940	1.52130
31:59:16	37.1	0.26820	0.36810	0.80060	1.24900	1.47800	1.43230	1.09300	1.18720	1.08950	1.11760	1.27690	1.31520	1.38070	1.28970	1.25590	1.41730	1.40860	1.43160	1.71760	1.65260	1.69480	1.64650	1.60480	1.60700	1.19820	1.35210	1.40430	1.43590	1.41900	1.42250	1.72940	1.66280	1.70850	1.66880	1.68400	1.58190	1.38680	1.40980	1.43670	1.38790	1.39460	1.39070	1.69730	1.69750	1.71380	1.65300	1.64990	1.60400	1.40440	1.45020	1.47310	1.38730	1.41100	1.46480	1.66170	1.68170	1.70400	1.67080	1.60680	1.61650	1.38310	1.42640	1.43910	1.36600	1.44190	1.37510	1.66230	1.71950	1.71450	1.65490	1.64200	1.62930	1.41510	1.44590	1.41430	1.40820	1.46420	1.43740	1.66190	1.71740	1.66180	1.58270	1.58570	1.56360	1.56780	1.44340	1.46710	1.43940	1.45830	1.44330	1.65090	1.62940	1.67780	1.65180	1.63860	1.51910
