

Software Version	3.04.17



Experiment File Path:	C:\Users\Public\Documents\Experiments\Doran\e0046.2A.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\DG_48hr_37C_orbital-continuous.prt



Plate Number	Plate 1
Date	8/18/2023
Time	1:46:22 PM
Reader Type:	Epoch 2
Reader Serial Number:	1608242
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 48:00:00 (HH:MM:SS), Interval 0:15:00, 193 Reads
    Shake	Orbital: Continuous
	Frequency: 282 cpm (3 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

600

Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
25:29:16	37.4	1.45750	1.40120	1.46510	1.42270	1.40520	1.41460	1.71120	1.69770	1.68480	1.63080	1.66740	1.61200	1.48040	1.46680	1.47370	1.69480	1.70730	1.68780	1.70950	1.74110	1.71470	1.72350	1.76180	1.69770	1.41410	1.46640	1.46550	1.71630	1.75100	1.69890	1.72020	1.83930	1.70720	1.73060	1.68320	1.67850	1.54690	1.46310	1.45900	1.67000	1.71100	1.69390	1.72130	1.72750	1.73930	1.69070	1.66420	1.68280	1.53220	1.47480	1.52320	1.70500	1.69700	1.67820	1.74240	1.65600	1.73940	1.63100	1.69430	1.60550	1.44260	1.40270	1.50530	1.67480	1.76900	1.72490	1.69980	1.68970	1.68180	1.69910	1.70390	1.65780	1.46150	1.43230	1.58770	1.65910	1.70780	1.66420	1.71820	1.66600	1.68260	1.65900	1.66340	1.75050	1.34250	1.47740	1.40810	1.68210	1.65280	1.69420	1.67050	1.70250	1.65490	1.68830	1.67980	1.55420
25:44:16	37.4	1.51870	1.40010	1.46330	1.39790	1.40420	1.41490	1.71180	1.69690	1.68460	1.63010	1.66520	1.61050	1.48150	1.46540	1.47240	1.69600	1.70620	1.68500	1.70620	1.72920	1.71200	1.72320	1.76090	1.69720	1.41440	1.46660	1.46470	1.71370	1.74210	1.69760	1.71910	1.83800	1.70670	1.72960	1.68310	1.67810	1.54440	1.46330	1.45700	1.67610	1.71050	1.66330	1.71670	1.72570	1.74460	1.68950	1.65690	1.68220	1.53090	1.47480	1.52230	1.70500	1.69330	1.67700	1.73680	1.65530	1.73670	1.62940	1.69130	1.60530	1.44420	1.40190	1.51110	1.67240	1.75910	1.72310	1.69870	1.69330	1.68160	1.69980	1.70360	1.65710	1.46250	1.43280	1.58530	1.65940	1.70780	1.66340	1.71740	1.65990	1.68200	1.66670	1.66290	1.74990	1.34190	1.47520	1.40520	1.68040	1.64830	1.69430	1.67010	1.70200	1.65360	1.68230	1.67800	1.55800
25:59:16	37.4	1.52390	1.40080	1.46420	1.39950	1.40410	1.41500	1.71160	1.69550	1.68590	1.62980	1.66560	1.60890	1.47880	1.46720	1.47090	1.69450	1.70780	1.68760	1.70700	1.73060	1.71320	1.72390	1.76160	1.69940	1.41490	1.46580	1.46390	1.71450	1.74280	1.69790	1.71800	1.83920	1.70520	1.72890	1.68260	1.67750	1.54430	1.46220	1.45680	1.69700	1.71010	1.66380	1.71770	1.72890	1.73600	1.69030	1.65720	1.68130	1.53210	1.47430	1.52140	1.70560	1.69290	1.67780	1.74290	1.65770	1.73680	1.62960	1.69220	1.60590	1.44300	1.40140	1.50690	1.67670	1.75330	1.72590	1.69950	1.68850	1.68640	1.70480	1.70470	1.65670	1.46070	1.43720	1.58560	1.65620	1.70560	1.66320	1.71680	1.66160	1.68200	1.65840	1.66340	1.75230	1.34140	1.47420	1.40490	1.67990	1.65360	1.69420	1.66970	1.70200	1.66010	1.68370	1.67700	1.55590
26:14:16	37.4	1.51700	1.39980	1.46320	1.40400	1.40490	1.41580	1.71050	1.69570	1.68600	1.63030	1.67610	1.60770	1.47600	1.46640	1.47260	1.69510	1.71080	1.68720	1.70930	1.72440	1.71350	1.72260	1.76030	1.70060	1.41450	1.46650	1.46500	1.71400	1.75020	1.69620	1.71700	1.83780	1.70520	1.72780	1.68060	1.67740	1.54050	1.46200	1.46020	1.66860	1.70990	1.68820	1.71400	1.72750	1.73540	1.68860	1.66200	1.68010	1.53020	1.47500	1.52200	1.70480	1.69150	1.67640	1.73690	1.65540	1.73250	1.62810	1.68890	1.60530	1.44280	1.40010	1.50500	1.67150	1.75310	1.70890	1.69890	1.69400	1.68370	1.69580	1.70500	1.65460	1.46140	1.43930	1.58460	1.65240	1.70560	1.66200	1.71570	1.65910	1.68160	1.65590	1.66300	1.74900	1.34020	1.47330	1.40370	1.67910	1.66430	1.69420	1.66850	1.70230	1.65460	1.68290	1.67660	1.54910
26:29:16	37.4	1.53040	1.39890	1.46200	1.43980	1.40670	1.41500	1.71070	1.69660	1.68520	1.63130	1.66830	1.60490	1.47520	1.46880	1.47370	1.69340	1.71210	1.68360	1.70840	1.73700	1.71390	1.72330	1.75970	1.69900	1.41390	1.46570	1.46420	1.71610	1.74140	1.69630	1.71620	1.83920	1.70430	1.72620	1.68270	1.67540	1.54030	1.46120	1.46060	1.66840	1.70940	1.68650	1.71480	1.72700	1.73560	1.68690	1.65970	1.67980	1.53080	1.47460	1.52310	1.70470	1.69040	1.67620	1.73980	1.65910	1.73030	1.62750	1.69120	1.60570	1.44070	1.39610	1.50850	1.67090	1.75840	1.71160	1.69820	1.68960	1.68710	1.69870	1.70240	1.65420	1.45990	1.44270	1.58380	1.65190	1.70570	1.66210	1.71660	1.66260	1.68160	1.65910	1.66370	1.74780	1.33910	1.47270	1.40230	1.67740	1.65750	1.69400	1.66730	1.70120	1.65300	1.68000	1.67580	1.55170
26:44:16	37.4	1.50730	1.39670	1.46150	1.41580	1.40550	1.41430	1.71000	1.69640	1.68460	1.63120	1.66290	1.60380	1.47330	1.46960	1.47240	1.69370	1.71450	1.68760	1.70430	1.72490	1.71350	1.72110	1.75940	1.69870	1.41420	1.46560	1.46430	1.71280	1.73930	1.69520	1.71560	1.83830	1.70410	1.72480	1.68180	1.67520	1.54060	1.46230	1.45730	1.70020	1.70830	1.68960	1.71410	1.72640	1.73060	1.68630	1.66200	1.67930	1.53090	1.47330	1.52240	1.70480	1.69110	1.67570	1.74000	1.65750	1.73130	1.62760	1.69070	1.60460	1.44160	1.39490	1.50530	1.67730	1.76420	1.72070	1.69750	1.69040	1.68420	1.69710	1.70260	1.64970	1.45930	1.44520	1.58410	1.65670	1.70620	1.66110	1.71680	1.66170	1.68060	1.65930	1.66280	1.74560	1.33960	1.46880	1.40150	1.67640	1.66290	1.69500	1.66690	1.70020	1.65280	1.68170	1.67620	1.55000
26:59:16	37.4	1.58320	1.39430	1.46070	1.39810	1.40450	1.41580	1.70880	1.69660	1.68570	1.62850	1.66210	1.60340	1.47350	1.46920	1.47020	1.69380	1.71470	1.68950	1.70550	1.72240	1.72320	1.72070	1.75710	1.69590	1.41310	1.46580	1.46320	1.71170	1.73690	1.69490	1.71440	1.83800	1.70370	1.72360	1.68110	1.67480	1.54010	1.46540	1.45750	1.69610	1.70790	1.67820	1.71430	1.72680	1.73090	1.68570	1.65450	1.67870	1.53020	1.47270	1.52280	1.70350	1.68990	1.67810	1.74560	1.65580	1.73190	1.62650	1.68890	1.60310	1.44050	1.39450	1.50620	1.67060	1.75830	1.72000	1.69710	1.69720	1.67920	1.69440	1.70120	1.65120	1.45860	1.44540	1.58430	1.65600	1.70490	1.66100	1.71550	1.66100	1.68040	1.65790	1.66350	1.74790	1.34020	1.46690	1.40070	1.67500	1.64420	1.69330	1.66610	1.70080	1.65320	1.68190	1.67990	1.54920
27:14:16	37.4	1.50920	1.39100	1.45950	1.39750	1.40480	1.41570	1.70800	1.69570	1.68660	1.62910	1.66170	1.59380	1.47190	1.46730	1.47180	1.69390	1.71710	1.68140	1.70490	1.73550	1.71270	1.72040	1.75630	1.69730	1.41280	1.46580	1.46270	1.71170	1.73660	1.69440	1.71340	1.83750	1.70280	1.72290	1.67900	1.67350	1.53980	1.46300	1.45610	1.67670	1.70760	1.66930	1.71290	1.72780	1.73020	1.68620	1.65490	1.67700	1.52940	1.47170	1.52210	1.70400	1.69010	1.67420	1.73760	1.65600	1.72990	1.62600	1.69010	1.60400	1.43930	1.39550	1.50660	1.67040	1.75280	1.71580	1.69600	1.69160	1.68440	1.70030	1.70040	1.65270	1.45830	1.42020	1.58230	1.65240	1.70540	1.66020	1.71570	1.65720	1.68010	1.65990	1.66310	1.74660	1.33960	1.46480	1.39990	1.67470	1.65090	1.69250	1.66480	1.69920	1.65390	1.68390	1.67440	1.54280
27:29:16	37.4	1.60220	1.38730	1.45690	1.39430	1.40550	1.41450	1.70740	1.69600	1.68780	1.62910	1.66570	1.59510	1.47000	1.46700	1.47020	1.69430	1.71800	1.68460	1.70580	1.73280	1.71260	1.71910	1.75560	1.69590	1.41350	1.46550	1.46410	1.71060	1.73550	1.69380	1.71280	1.83660	1.70240	1.72130	1.67700	1.67310	1.53720	1.46340	1.45590	1.67580	1.70730	1.68170	1.72350	1.72740	1.73580	1.68530	1.65370	1.67680	1.53010	1.47190	1.52220	1.70410	1.68970	1.67280	1.73680	1.65530	1.72890	1.62640	1.68660	1.60460	1.43990	1.39510	1.50670	1.67710	1.75940	1.71610	1.69660	1.69070	1.68180	1.70000	1.70330	1.64590	1.45750	1.41850	1.58200	1.65630	1.70460	1.65840	1.71500	1.66070	1.68060	1.65530	1.66480	1.74570	1.34070	1.46240	1.39890	1.67430	1.64780	1.69170	1.66490	1.69980	1.65300	1.68050	1.67440	1.54230
27:44:15	37.4	1.51920	1.38410	1.45280	1.39480	1.40710	1.41490	1.70730	1.69510	1.68890	1.62820	1.66100	1.59300	1.46800	1.46680	1.47030	1.69350	1.71160	1.67560	1.70720	1.73330	1.71240	1.71880	1.75570	1.69540	1.41300	1.46510	1.46310	1.70880	1.73500	1.69430	1.71240	1.83790	1.70300	1.72070	1.67620	1.66630	1.53760	1.46290	1.45610	1.68750	1.70600	1.69380	1.72220	1.72660	1.73790	1.68440	1.65270	1.67660	1.52940	1.47300	1.51930	1.70360	1.68900	1.67240	1.74120	1.66090	1.72960	1.62510	1.68610	1.60400	1.43870	1.39530	1.50660	1.66990	1.74990	1.71750	1.69590	1.69040	1.68200	1.69710	1.70440	1.64750	1.45630	1.42290	1.58150	1.65110	1.70210	1.65860	1.71530	1.65720	1.68000	1.65580	1.66370	1.74520	1.34080	1.45970	1.39730	1.67240	1.64320	1.69220	1.66470	1.69840	1.65370	1.68070	1.67340	1.54030
27:59:16	37.4	1.55670	1.38380	1.45360	1.39470	1.40470	1.41540	1.70740	1.69520	1.69130	1.62870	1.66180	1.59250	1.46760	1.46720	1.47030	1.69330	1.71450	1.68200	1.70600	1.73500	1.71260	1.71770	1.75280	1.69550	1.41480	1.46440	1.46310	1.70840	1.73220	1.69380	1.71120	1.83690	1.70180	1.72010	1.67680	1.66890	1.53720	1.46320	1.45550	1.67500	1.70250	1.69130	1.71840	1.72750	1.73120	1.68370	1.65230	1.67840	1.52880	1.47100	1.51570	1.70390	1.68820	1.67200	1.74020	1.65540	1.72530	1.62370	1.68800	1.60440	1.43900	1.39550	1.51020	1.67030	1.75210	1.71690	1.69680	1.69020	1.67990	1.69640	1.70420	1.64420	1.45630	1.42000	1.58150	1.65260	1.70160	1.65790	1.71740	1.65560	1.67870	1.65940	1.66310	1.74430	1.34040	1.45830	1.39620	1.67250	1.64830	1.69140	1.66380	1.70030	1.65250	1.68180	1.67440	1.53910
28:14:16	37.4	1.52510	1.38060	1.45280	1.39760	1.40430	1.41500	1.70630	1.69620	1.69280	1.62740	1.66420	1.59160	1.46640	1.46730	1.47180	1.69310	1.71390	1.67580	1.70920	1.73630	1.71260	1.71710	1.75480	1.69300	1.41350	1.46490	1.46080	1.70910	1.73160	1.69280	1.71100	1.83380	1.70160	1.71910	1.67520	1.66180	1.53740	1.46300	1.45790	1.67410	1.70080	1.65980	1.73490	1.72610	1.73210	1.68220	1.65540	1.67460	1.52760	1.47110	1.50830	1.70300	1.68780	1.67140	1.73860	1.65490	1.72530	1.62250	1.68390	1.60370	1.43860	1.39440	1.50520	1.66990	1.75820	1.71540	1.69490	1.69000	1.67820	1.69430	1.70280	1.63930	1.45530	1.42020	1.58010	1.65200	1.70090	1.65780	1.71370	1.65650	1.67870	1.65500	1.66310	1.74430	1.33880	1.45600	1.39480	1.66990	1.64000	1.69100	1.66330	1.69940	1.65190	1.67780	1.67280	1.53810
28:29:15	37.4	1.60710	1.38120	1.45170	1.39540	1.40530	1.41600	1.70660	1.69600	1.69330	1.62720	1.65930	1.59040	1.46640	1.46790	1.47310	1.69290	1.71520	1.67870	1.70440	1.73210	1.71290	1.71760	1.75550	1.69310	1.41400	1.46420	1.46090	1.70810	1.73260	1.69360	1.71190	1.83450	1.70170	1.71930	1.67520	1.66190	1.53780	1.46360	1.45660	1.67490	1.69280	1.65800	1.73310	1.72670	1.73380	1.68340	1.65320	1.67540	1.52690	1.47110	1.50560	1.70300	1.68610	1.67350	1.73920	1.65630	1.72570	1.62230	1.68450	1.60510	1.43740	1.39500	1.50490	1.67600	1.75750	1.71340	1.69500	1.69280	1.68170	1.69330	1.70510	1.63950	1.45460	1.42300	1.57950	1.64850	1.70080	1.65710	1.71360	1.65650	1.67890	1.65180	1.66450	1.74590	1.33790	1.45450	1.39400	1.66850	1.64060	1.69140	1.66310	1.70170	1.65090	1.68190	1.67080	1.53680
28:44:16	37.4	1.60530	1.37830	1.45170	1.39410	1.40590	1.41880	1.70590	1.69550	1.69290	1.62780	1.65820	1.58950	1.46450	1.46790	1.47330	1.69220	1.71600	1.67460	1.70420	1.73380	1.71620	1.71680	1.75360	1.69210	1.41310	1.46490	1.46070	1.70710	1.73330	1.69260	1.71000	1.83370	1.70180	1.71770	1.67350	1.66120	1.53560	1.46280	1.45580	1.67420	1.69410	1.65760	1.72730	1.72630	1.73130	1.68220	1.65080	1.67360	1.52810	1.47090	1.50500	1.70290	1.69480	1.67180	1.74280	1.65590	1.72440	1.62110	1.68400	1.60430	1.43640	1.39440	1.50510	1.67310	1.75010	1.71170	1.69370	1.69500	1.68150	1.69710	1.70150	1.63610	1.45390	1.42130	1.57830	1.64800	1.69930	1.65650	1.71330	1.65570	1.67800	1.65160	1.66300	1.74190	1.33730	1.45420	1.39310	1.66710	1.64030	1.69100	1.66150	1.70070	1.65090	1.67630	1.67240	1.53470
28:59:16	37.4	1.54150	1.38640	1.45120	1.39440	1.40500	1.41490	1.70490	1.70700	1.69200	1.62690	1.66030	1.58780	1.46320	1.46670	1.47220	1.69090	1.71680	1.67570	1.70490	1.73520	1.71090	1.71630	1.75160	1.69070	1.41260	1.46350	1.45950	1.70590	1.73030	1.69230	1.70860	1.83290	1.70130	1.71680	1.67240	1.66010	1.53580	1.46290	1.45680	1.67360	1.69420	1.65790	1.72800	1.72710	1.73150	1.68110	1.65030	1.67380	1.52630	1.47000	1.50330	1.70320	1.68850	1.67050	1.73800	1.65780	1.72270	1.62090	1.68470	1.60440	1.43630	1.39630	1.50480	1.67060	1.74950	1.71300	1.69490	1.69240	1.67840	1.69450	1.70250	1.62620	1.45300	1.41810	1.57850	1.65180	1.69900	1.65600	1.71320	1.65720	1.67800	1.65840	1.66190	1.73510	1.33520	1.45360	1.39120	1.66600	1.64400	1.69090	1.66180	1.68900	1.65140	1.67530	1.66920	1.53370
29:14:16	37.4	1.51980	1.38520	1.45050	1.43810	1.40350	1.41990	1.70460	1.70710	1.69160	1.62600	1.65660	1.58760	1.46300	1.46690	1.47140	1.69120	1.71760	1.67470	1.70160	1.72930	1.71330	1.71520	1.75100	1.69270	1.41270	1.46340	1.46040	1.70410	1.72950	1.69250	1.70910	1.83580	1.70090	1.71480	1.67140	1.66080	1.53400	1.46170	1.45520	1.68090	1.69370	1.65840	1.72810	1.72750	1.73050	1.68070	1.64910	1.67400	1.52590	1.47000	1.50190	1.70290	1.68660	1.66970	1.73710	1.65650	1.72080	1.61900	1.68700	1.60420	1.43420	1.39680	1.50670	1.66840	1.74810	1.71620	1.69430	1.69380	1.67730	1.69180	1.70120	1.62440	1.45280	1.41850	1.57820	1.65050	1.70070	1.65540	1.71280	1.65600	1.67830	1.65770	1.66240	1.73080	1.33330	1.45320	1.39070	1.66520	1.63740	1.69040	1.66020	1.68260	1.65300	1.67570	1.66880	1.53170
29:29:16	37.4	1.54010	1.38270	1.44940	1.39430	1.40500	1.41460	1.70480	1.70510	1.68860	1.62660	1.65620	1.58550	1.46130	1.46770	1.47290	1.69160	1.71630	1.67380	1.70080	1.73010	1.71150	1.71490	1.75210	1.69380	1.41300	1.46320	1.46020	1.70500	1.73020	1.69260	1.70820	1.83510	1.70090	1.71490	1.67050	1.65820	1.53330	1.46330	1.45630	1.67380	1.69370	1.65750	1.72460	1.72590	1.73070	1.68130	1.64950	1.67150	1.52580	1.46990	1.50040	1.70270	1.68710	1.67570	1.73950	1.65730	1.72270	1.61860	1.68800	1.60430	1.42470	1.39500	1.50500	1.66800	1.74750	1.70710	1.69310	1.69170	1.68610	1.69290	1.69930	1.62570	1.45170	1.41920	1.57740	1.64990	1.69950	1.65490	1.71220	1.65500	1.67650	1.64830	1.66210	1.73090	1.33310	1.45110	1.38900	1.66410	1.63840	1.68900	1.65870	1.67690	1.65040	1.67520	1.67130	1.53060
29:44:16	37.4	1.62150	1.38680	1.44960	1.39380	1.40290	1.41520	1.70400	1.70430	1.68680	1.62620	1.65830	1.58550	1.46040	1.46660	1.47320	1.69030	1.71700	1.67380	1.70090	1.72700	1.71680	1.71280	1.75010	1.69530	1.41330	1.46290	1.46040	1.70290	1.72920	1.69220	1.70710	1.83430	1.69980	1.71430	1.66960	1.66410	1.53300	1.46290	1.45480	1.67340	1.69300	1.65910	1.72530	1.72690	1.73010	1.68120	1.64890	1.67240	1.52550	1.46950	1.49940	1.70370	1.68540	1.66840	1.74430	1.65570	1.71960	1.61830	1.68410	1.60470	1.42410	1.39440	1.50460	1.66790	1.74690	1.71530	1.69370	1.69100	1.68030	1.69150	1.69730	1.62420	1.45170	1.41920	1.57690	1.64540	1.69900	1.65420	1.71130	1.65390	1.67690	1.65340	1.66220	1.72860	1.33270	1.45260	1.38830	1.66330	1.63710	1.68940	1.65910	1.66800	1.64970	1.67280	1.67010	1.52970
29:59:16	37.3	1.53150	1.37810	1.44890	1.39250	1.40340	1.41530	1.70230	1.70320	1.68560	1.62520	1.65530	1.58370	1.45930	1.46690	1.47120	1.69040	1.71840	1.67880	1.70020	1.72560	1.71240	1.71200	1.75060	1.69470	1.41350	1.46220	1.45840	1.70080	1.72830	1.69330	1.70800	1.83530	1.70090	1.71320	1.66200	1.66030	1.53320	1.46110	1.45580	1.67300	1.69170	1.66020	1.72200	1.72570	1.73120	1.67980	1.64920	1.67190	1.52500	1.46890	1.49730	1.70210	1.68520	1.66860	1.73990	1.66350	1.71900	1.61680	1.68450	1.60460	1.42340	1.39440	1.50510	1.66700	1.75960	1.70530	1.69280	1.69100	1.68220	1.69290	1.69870	1.62430	1.45010	1.41890	1.57510	1.64520	1.69950	1.65390	1.70980	1.65390	1.67630	1.65330	1.66450	1.72810	1.33130	1.44820	1.38540	1.66180	1.64920	1.68870	1.65840	1.66230	1.65110	1.67170	1.66790	1.52970
30:14:16	37.3	1.63550	1.37410	1.44700	1.39270	1.40180	1.41400	1.70260	1.70150	1.68050	1.62460	1.65540	1.58350	1.45790	1.46780	1.47120	1.68940	1.71710	1.67340	1.70060	1.72310	1.71340	1.71130	1.74970	1.69430	1.41420	1.46210	1.45850	1.70130	1.72870	1.69300	1.70560	1.83420	1.70040	1.71170	1.66020	1.65730	1.53150	1.46130	1.45460	1.67730	1.69190	1.66470	1.72540	1.72620	1.73030	1.67990	1.64300	1.67100	1.52560	1.46750	1.49570	1.70160	1.68620	1.66790	1.73860	1.65700	1.71810	1.61730	1.68370	1.60490	1.42210	1.39420	1.50520	1.67500	1.74500	1.70560	1.69150	1.69190	1.68000	1.68850	1.69880	1.62190	1.45030	1.41880	1.57500	1.64800	1.69730	1.65320	1.71060	1.65550	1.67660	1.65220	1.66180	1.72740	1.33250	1.44650	1.38330	1.66050	1.63970	1.68880	1.65760	1.66150	1.65080	1.67110	1.66990	1.52890
30:29:16	37.3	1.62370	1.37520	1.44420	1.39190	1.40160	1.41370	1.70130	1.70190	1.68000	1.62390	1.65650	1.58150	1.45790	1.46830	1.47270	1.68880	1.72080	1.68250	1.70100	1.72270	1.71160	1.70900	1.74800	1.69360	1.41460	1.46190	1.45760	1.69950	1.72700	1.69360	1.70560	1.83460	1.69980	1.70940	1.65890	1.65940	1.53080	1.46200	1.45530	1.67540	1.69140	1.66860	1.72290	1.72750	1.73140	1.67890	1.64260	1.67020	1.52510	1.46820	1.49750	1.70170	1.68480	1.67680	1.74300	1.65540	1.71700	1.61620	1.68280	1.60450	1.42210	1.39470	1.50490	1.66640	1.74840	1.71290	1.69240	1.69620	1.68000	1.69460	1.69750	1.62370	1.44920	1.41770	1.57500	1.64560	1.69790	1.65260	1.71000	1.65460	1.67520	1.65620	1.66220	1.72570	1.33100	1.44490	1.38110	1.65890	1.63510	1.68830	1.65710	1.66020	1.64960	1.67080	1.66720	1.52940
30:44:16	37.3	1.60920	1.37660	1.44170	1.39000	1.40220	1.41420	1.70230	1.70060	1.68010	1.62420	1.65380	1.58180	1.45520	1.46680	1.47120	1.68800	1.72200	1.67210	1.70230	1.71830	1.71820	1.71020	1.74800	1.69310	1.41270	1.46110	1.45780	1.69950	1.72720	1.69610	1.70410	1.83640	1.69980	1.70860	1.65770	1.65680	1.53040	1.46240	1.45540	1.67310	1.69150	1.67120	1.72800	1.72700	1.73200	1.67950	1.64540	1.66930	1.52390	1.46790	1.49380	1.70250	1.68340	1.66680	1.73620	1.65580	1.71830	1.61540	1.68330	1.60450	1.42130	1.39450	1.50470	1.66690	1.74560	1.70370	1.69200	1.69170	1.67620	1.68760	1.69980	1.62290	1.44780	1.41800	1.57380	1.64440	1.69650	1.65300	1.70800	1.65750	1.67510	1.64910	1.66230	1.72560	1.32900	1.44420	1.38000	1.65930	1.63460	1.68830	1.65710	1.65880	1.64880	1.67010	1.66630	1.52920
30:59:16	37.3	1.57220	1.37290	1.44080	1.39190	1.40070	1.41400	1.70180	1.69960	1.67710	1.62370	1.65360	1.58040	1.45330	1.46760	1.47100	1.68890	1.72270	1.67660	1.69890	1.71940	1.71120	1.70930	1.75060	1.69290	1.41160	1.46120	1.45800	1.69820	1.72640	1.69780	1.70340	1.83200	1.69790	1.70740	1.65590	1.66120	1.52870	1.46110	1.45430	1.67280	1.69190	1.67340	1.72600	1.72770	1.73080	1.67730	1.64170	1.66900	1.52270	1.46760	1.49360	1.70230	1.68290	1.66590	1.74020	1.65560	1.71590	1.61480	1.68250	1.60400	1.42200	1.39350	1.50490	1.66670	1.76040	1.71110	1.69190	1.69200	1.67700	1.68710	1.69680	1.62130	1.44730	1.41610	1.57320	1.64660	1.69570	1.65280	1.70880	1.65450	1.67440	1.64840	1.66200	1.72410	1.32610	1.44260	1.37760	1.65790	1.63390	1.68820	1.65450	1.65830	1.64890	1.67090	1.66450	1.52680
31:14:16	37.3	1.57120	1.37300	1.44130	1.39110	1.40520	1.41710	1.70110	1.70020	1.67520	1.62390	1.65310	1.57890	1.45370	1.46880	1.47080	1.68990	1.72000	1.67460	1.70060	1.72460	1.71120	1.70830	1.74700	1.69240	1.41380	1.46130	1.45840	1.69830	1.72660	1.69720	1.70330	1.83260	1.69910	1.70710	1.65510	1.65870	1.52970	1.46200	1.45680	1.67250	1.69080	1.68010	1.72340	1.72700	1.73110	1.67830	1.64070	1.66680	1.52260	1.46820	1.49410	1.70190	1.68280	1.66610	1.75470	1.66000	1.71610	1.61570	1.68270	1.60370	1.42190	1.39460	1.50700	1.67120	1.75560	1.71010	1.69180	1.69510	1.68120	1.69300	1.69790	1.62370	1.44710	1.41820	1.57280	1.64270	1.69730	1.65210	1.70760	1.65850	1.67420	1.65310	1.66240	1.72350	1.32570	1.44030	1.37530	1.65640	1.64190	1.68720	1.65380	1.65860	1.64960	1.67430	1.66490	1.52580
31:29:16	37.3	1.60670	1.37080	1.43860	1.39150	1.40100	1.41410	1.70120	1.69880	1.67470	1.62370	1.65330	1.58070	1.45280	1.46760	1.47070	1.68920	1.72160	1.67200	1.70130	1.71890	1.71490	1.70800	1.74990	1.68990	1.41330	1.46090	1.45670	1.69620	1.72570	1.69870	1.70170	1.83270	1.69890	1.70580	1.65400	1.65490	1.52840	1.46060	1.45460	1.67280	1.69060	1.68620	1.72290	1.72730	1.72930	1.67780	1.64430	1.66530	1.52310	1.46650	1.49470	1.70210	1.68210	1.66550	1.73870	1.65550	1.71370	1.61520	1.68410	1.60330	1.42170	1.39480	1.50580	1.66670	1.74520	1.71190	1.69210	1.69460	1.67660	1.68960	1.69510	1.62180	1.44600	1.41600	1.57250	1.64260	1.69500	1.65150	1.70580	1.65390	1.67330	1.64960	1.66170	1.72560	1.32350	1.43900	1.37370	1.65450	1.63340	1.68770	1.65410	1.65750	1.64860	1.66820	1.66070	1.52540
31:44:16	37.3	1.60660	1.37040	1.43690	1.39180	1.40110	1.41340	1.69980	1.69040	1.67330	1.62210	1.65260	1.58270	1.45230	1.46870	1.47010	1.68780	1.72180	1.67650	1.70010	1.71740	1.71330	1.70750	1.74590	1.69180	1.41490	1.45980	1.45820	1.70190	1.72500	1.69940	1.70220	1.83170	1.69820	1.70620	1.65070	1.65850	1.52790	1.46080	1.45570	1.67360	1.68990	1.69180	1.72310	1.72650	1.73030	1.67680	1.64000	1.66540	1.52280	1.46790	1.49390	1.70190	1.68180	1.66750	1.73630	1.65670	1.71500	1.61730	1.68200	1.60270	1.42170	1.39440	1.50460	1.66670	1.75670	1.71130	1.69140	1.69820	1.67930	1.68800	1.69580	1.62150	1.44510	1.41380	1.57160	1.64420	1.69480	1.65210	1.70580	1.65720	1.67350	1.64700	1.66090	1.72300	1.32180	1.43820	1.37290	1.65550	1.63380	1.68780	1.65240	1.65640	1.64810	1.66960	1.65620	1.52360
31:59:16	37.3	1.49280	1.36770	1.43440	1.39010	1.40020	1.41370	1.70000	1.68830	1.67270	1.62210	1.65210	1.58460	1.45090	1.46770	1.47040	1.68230	1.72130	1.69350	1.70020	1.71860	1.70940	1.70730	1.74530	1.68990	1.41290	1.46060	1.45630	1.69620	1.72640	1.69980	1.69920	1.83150	1.69850	1.70460	1.65000	1.65730	1.52600	1.45990	1.45510	1.67230	1.68860	1.70400	1.72770	1.72830	1.73080	1.67730	1.64200	1.66810	1.52240	1.46630	1.49260	1.70160	1.68230	1.66500	1.73900	1.65620	1.71180	1.61460	1.68200	1.60260	1.42070	1.39330	1.50490	1.66610	1.75600	1.70140	1.69060	1.69470	1.68040	1.69010	1.69630	1.62540	1.44470	1.41390	1.57120	1.64520	1.69660	1.65120	1.70450	1.65380	1.67270	1.65030	1.66200	1.72500	1.32220	1.43560	1.37050	1.65270	1.63220	1.68690	1.65220	1.65600	1.64830	1.67070	1.65550	1.52380
