sample	filename	IlluminaIndex	plate	round2index	round1index	well	experiment	group	passage	mixture	biosample1	biosample2	biosample3	replicate	abxConcentration	household2	household3
e0026-B-0-E8	16S-B-E8-L4	16S-B-E8	e0026.B.0	B	4	E8	e0026	e0026-e0029-e0030	0	NA	XRB-002	NA	NA	1	NA	NA	NA
e0026-B-0-F8	16S-B-F8-L4	16S-B-F8	e0026.B.0	B	4	F8	e0026	e0026-e0029-e0030	0	NA	XRB-029	NA	NA	1	NA	NA	NA
e0026-B-0-G8	16S-B-G8-L4	16S-B-G8	e0026.B.0	B	4	G8	e0026	e0026-e0029-e0030	0	NA	XRB-036	NA	NA	1	NA	NA	NA
e0026-B-0-H8	16S-B-H8-L4	16S-B-H8	e0026.B.0	B	4	H8	e0026	e0026-e0029-e0030	0	NA	XRB-059	NA	NA	1	NA	NA	NA
e0026-B-0-A9	16S-B-A9-L4	16S-B-A9	e0026.B.0	B	4	A9	e0026	e0026-e0029-e0030	0	NA	XSA-001	NA	NA	1	NA	NA	NA
e0026-B-0-B9	16S-B-B9-L4	16S-B-B9	e0026.B.0	B	4	B9	e0026	e0026-e0029-e0030	0	NA	XSA-029	NA	NA	1	NA	NA	NA
e0026-B-0-C9	16S-B-C9-L4	16S-B-C9	e0026.B.0	B	4	C9	e0026	e0026-e0029-e0030	0	NA	XSA-036	NA	NA	1	NA	NA	NA
e0026-B-0-D9	16S-B-D9-L4	16S-B-D9	e0026.B.0	B	4	D9	e0026	e0026-e0029-e0030	0	NA	XSA-064	NA	NA	1	NA	NA	NA
e0026-B-0-E9	16S-B-E9-L4	16S-B-E9	e0026.B.0	B	4	E9	e0026	e0026-e0029-e0030	0	NA	XSB-001	NA	NA	1	NA	NA	NA
e0026-B-0-F9	16S-B-F9-L4	16S-B-F9	e0026.B.0	B	4	F9	e0026	e0026-e0029-e0030	0	NA	XSB-029	NA	NA	1	NA	NA	NA
e0026-B-0-G9	16S-B-G9-L4	16S-B-G9	e0026.B.0	B	4	G9	e0026	e0026-e0029-e0030	0	NA	XSB-036	NA	NA	1	NA	NA	NA
e0026-B-0-H9	16S-B-H9-L4	16S-B-H9	e0026.B.0	B	4	H9	e0026	e0026-e0029-e0030	0	NA	XSB-064	NA	NA	1	NA	NA	NA
e0026-B-0-A10	16S-B-A10-L4	16S-B-A10	e0026.B.0	B	4	A10	e0026	e0026-e0029-e0030	0	NA	XTA-001	NA	NA	1	NA	NA	NA
e0026-B-0-B10	16S-B-B10-L4	16S-B-B10	e0026.B.0	B	4	B10	e0026	e0026-e0029-e0030	0	NA	XTA-029	NA	NA	1	NA	NA	NA
e0026-B-0-C10	16S-B-C10-L4	16S-B-C10	e0026.B.0	B	4	C10	e0026	e0026-e0029-e0030	0	NA	XTA-036	NA	NA	1	NA	NA	NA
e0026-B-0-D10	16S-B-D10-L4	16S-B-D10	e0026.B.0	B	4	D10	e0026	e0026-e0029-e0030	0	NA	XTA-064	NA	NA	1	NA	NA	NA
e0026-B-0-E10	16S-B-E10-L4	16S-B-E10	e0026.B.0	B	4	E10	e0026	e0026-e0029-e0030	0	NA	XTB-001	NA	NA	1	NA	NA	NA
e0026-B-0-F10	16S-B-F10-L4	16S-B-F10	e0026.B.0	B	4	F10	e0026	e0026-e0029-e0030	0	NA	XTB-028	NA	NA	1	NA	NA	NA
e0026-B-0-G10	16S-B-G10-L4	16S-B-G10	e0026.B.0	B	4	G10	e0026	e0026-e0029-e0030	0	NA	XTB-037	NA	NA	1	NA	NA	NA
e0026-B-0-H10	16S-B-H10-L4	16S-B-H10	e0026.B.0	B	4	H10	e0026	e0026-e0029-e0030	0	NA	XTB-065	NA	NA	1	NA	NA	NA
e0026-B-0-A11	16S-B-A11-L4	16S-B-A11	e0026.B.0	B	4	A11	e0026	e0026-e0029-e0030	0	NA	XUA-001	NA	NA	1	NA	NA	NA
e0026-B-0-B11	16S-B-B11-L4	16S-B-B11	e0026.B.0	B	4	B11	e0026	e0026-e0029-e0030	0	NA	XUA-029	NA	NA	1	NA	NA	NA
e0026-B-0-C11	16S-B-C11-L4	16S-B-C11	e0026.B.0	B	4	C11	e0026	e0026-e0029-e0030	0	NA	XUA-036	NA	NA	1	NA	NA	NA
e0026-B-0-D11	16S-B-D11-L4	16S-B-D11	e0026.B.0	B	4	D11	e0026	e0026-e0029-e0030	0	NA	XUA-064	NA	NA	1	NA	NA	NA
e0026-B-0-E11	16S-B-E11-L4	16S-B-E11	e0026.B.0	B	4	E11	e0026	e0026-e0029-e0030	0	NA	XUB-001	NA	NA	1	NA	NA	NA
e0026-B-0-F11	16S-B-F11-L4	16S-B-F11	e0026.B.0	B	4	F11	e0026	e0026-e0029-e0030	0	NA	XUB-029	NA	NA	1	NA	NA	NA
e0026-B-0-G11	16S-B-G11-L4	16S-B-G11	e0026.B.0	B	4	G11	e0026	e0026-e0029-e0030	0	NA	XUB-036	NA	NA	1	NA	NA	NA
e0026-B-0-H11	16S-B-H11-L4	16S-B-H11	e0026.B.0	B	4	H11	e0026	e0026-e0029-e0030	0	NA	XUB-064	NA	NA	1	NA	NA	NA
e0026-B-0-A12	16S-B-A12-L4	16S-B-A12	e0026.B.0	B	4	A12	e0026	e0026-e0029-e0030	0	NA	XVA-001	NA	NA	1	NA	NA	NA
e0026-B-0-B12	16S-B-B12-L4	16S-B-B12	e0026.B.0	B	4	B12	e0026	e0026-e0029-e0030	0	NA	XVA-029	NA	NA	1	NA	NA	NA
e0026-B-0-C12	16S-B-C12-L4	16S-B-C12	e0026.B.0	B	4	C12	e0026	e0026-e0029-e0030	0	NA	XVA-036	NA	NA	1	NA	NA	NA
e0026-B-0-D12	16S-B-D12-L4	16S-B-D12	e0026.B.0	B	4	D12	e0026	e0026-e0029-e0030	0	NA	XVA-064	NA	NA	1	NA	NA	NA
e0026-B-0-E12	16S-B-E12-L4	16S-B-E12	e0026.B.0	B	4	E12	e0026	e0026-e0029-e0030	0	NA	XVB-001	NA	NA	1	NA	NA	NA
e0026-B-0-F12	16S-B-F12-L4	16S-B-F12	e0026.B.0	B	4	F12	e0026	e0026-e0029-e0030	0	NA	XVB-027	NA	NA	1	NA	NA	NA
e0026-B-0-G12	16S-B-G12-L4	16S-B-G12	e0026.B.0	B	4	G12	e0026	e0026-e0029-e0030	0	NA	XVB-036	NA	NA	1	NA	NA	NA
e0026-B-0-H12	16S-B-H12-L4	16S-B-H12	e0026.B.0	B	4	H12	e0026	e0026-e0029-e0030	0	NA	XVB-064	NA	NA	1	NA	NA	NA
e0026-A-8-A1	16S-B-A1-L5	16S-B-A1	e0026.A.8	B	5	A1	e0026	e0026-e0029-e0030	8	NA	XAA-002	NA	NA	1	NA	NA	NA
e0026-A-8-B1	16S-B-B1-L5	16S-B-B1	e0026.A.8	B	5	B1	e0026	e0026-e0029-e0030	8	NA	XAA-029	NA	NA	1	NA	NA	NA
e0026-A-8-C1	16S-B-C1-L5	16S-B-C1	e0026.A.8	B	5	C1	e0026	e0026-e0029-e0030	8	NA	XAA-036	NA	NA	1	NA	NA	NA
e0026-A-8-D1	16S-B-D1-L5	16S-B-D1	e0026.A.8	B	5	D1	e0026	e0026-e0029-e0030	8	NA	XAA-064	NA	NA	1	NA	NA	NA
e0026-A-8-E1	16S-B-E1-L5	16S-B-E1	e0026.A.8	B	5	E1	e0026	e0026-e0029-e0030	8	NA	XAC-002	NA	NA	1	NA	NA	NA
e0026-A-8-F1	16S-B-F1-L5	16S-B-F1	e0026.A.8	B	5	F1	e0026	e0026-e0029-e0030	8	NA	XAC-029	NA	NA	1	NA	NA	NA
e0026-A-8-G1	16S-B-G1-L5	16S-B-G1	e0026.A.8	B	5	G1	e0026	e0026-e0029-e0030	8	NA	XAC-036	NA	NA	1	NA	NA	NA
e0026-A-8-H1	16S-B-H1-L5	16S-B-H1	e0026.A.8	B	5	H1	e0026	e0026-e0029-e0030	8	NA	XAC-064	NA	NA	1	NA	NA	NA
e0026-A-8-A2	16S-B-A2-L5	16S-B-A2	e0026.A.8	B	5	A2	e0026	e0026-e0029-e0030	8	NA	XAD-002	NA	NA	1	NA	NA	NA
e0026-A-8-B2	16S-B-B2-L5	16S-B-B2	e0026.A.8	B	5	B2	e0026	e0026-e0029-e0030	8	NA	XAD-029	NA	NA	1	NA	NA	NA
e0026-A-8-C2	16S-B-C2-L5	16S-B-C2	e0026.A.8	B	5	C2	e0026	e0026-e0029-e0030	8	NA	XAD-036	NA	NA	1	NA	NA	NA
e0026-A-8-D2	16S-B-D2-L5	16S-B-D2	e0026.A.8	B	5	D2	e0026	e0026-e0029-e0030	8	NA	XAD-063	NA	NA	1	NA	NA	NA
e0026-A-8-E2	16S-B-E2-L5	16S-B-E2	e0026.A.8	B	5	E2	e0026	e0026-e0029-e0030	8	NA	XBA-022	NA	NA	1	NA	NA	NA
e0026-A-8-F2	16S-B-F2-L5	16S-B-F2	e0026.A.8	B	5	F2	e0026	e0026-e0029-e0030	8	NA	XBA-029	NA	NA	1	NA	NA	NA
e0026-A-8-G2	16S-B-G2-L5	16S-B-G2	e0026.A.8	B	5	G2	e0026	e0026-e0029-e0030	8	NA	XBA-036	NA	NA	1	NA	NA	NA
e0026-A-8-H2	16S-B-H2-L5	16S-B-H2	e0026.A.8	B	5	H2	e0026	e0026-e0029-e0030	8	NA	XBA-064	NA	NA	1	NA	NA	NA
e0026-A-8-A3	16S-B-A3-L5	16S-B-A3	e0026.A.8	B	5	A3	e0026	e0026-e0029-e0030	8	NA	XBB-022	NA	NA	1	NA	NA	NA
e0026-A-8-B3	16S-B-B3-L5	16S-B-B3	e0026.A.8	B	5	B3	e0026	e0026-e0029-e0030	8	NA	XBB-029	NA	NA	1	NA	NA	NA
e0026-A-8-C3	16S-B-C3-L5	16S-B-C3	e0026.A.8	B	5	C3	e0026	e0026-e0029-e0030	8	NA	XBB-036	NA	NA	1	NA	NA	NA
e0026-A-8-D3	16S-B-D3-L5	16S-B-D3	e0026.A.8	B	5	D3	e0026	e0026-e0029-e0030	8	NA	XBB-064	NA	NA	1	NA	NA	NA
e0026-A-8-E3	16S-B-E3-L5	16S-B-E3	e0026.A.8	B	5	E3	e0026	e0026-e0029-e0030	8	NA	XCA-001	NA	NA	1	NA	NA	NA
e0026-A-8-F3	16S-B-F3-L5	16S-B-F3	e0026.A.8	B	5	F3	e0026	e0026-e0029-e0030	8	NA	XCA-028	NA	NA	1	NA	NA	NA
e0026-A-8-G3	16S-B-G3-L5	16S-B-G3	e0026.A.8	B	5	G3	e0026	e0026-e0029-e0030	8	NA	XCA-036	NA	NA	1	NA	NA	NA
e0026-A-8-H3	16S-B-H3-L5	16S-B-H3	e0026.A.8	B	5	H3	e0026	e0026-e0029-e0030	8	NA	XCA-064	NA	NA	1	NA	NA	NA
e0026-A-8-A4	16S-B-A4-L5	16S-B-A4	e0026.A.8	B	5	A4	e0026	e0026-e0029-e0030	8	NA	XCB-001	NA	NA	1	NA	NA	NA
e0026-A-8-B4	16S-B-B4-L5	16S-B-B4	e0026.A.8	B	5	B4	e0026	e0026-e0029-e0030	8	NA	XCB-029	NA	NA	1	NA	NA	NA
e0026-A-8-C4	16S-B-C4-L5	16S-B-C4	e0026.A.8	B	5	C4	e0026	e0026-e0029-e0030	8	NA	XCB-036	NA	NA	1	NA	NA	NA
e0026-A-8-D4	16S-B-D4-L5	16S-B-D4	e0026.A.8	B	5	D4	e0026	e0026-e0029-e0030	8	NA	XCB-064	NA	NA	1	NA	NA	NA
e0026-A-8-E4	16S-B-E4-L5	16S-B-E4	e0026.A.8	B	5	E4	e0026	e0026-e0029-e0030	8	NA	XDA-001	NA	NA	1	NA	NA	NA
e0026-A-8-F4	16S-B-F4-L5	16S-B-F4	e0026.A.8	B	5	F4	e0026	e0026-e0029-e0030	8	NA	XDA-029	NA	NA	1	NA	NA	NA
e0026-A-8-G4	16S-B-G4-L5	16S-B-G4	e0026.A.8	B	5	G4	e0026	e0026-e0029-e0030	8	NA	XDA-036	NA	NA	1	NA	NA	NA
e0026-A-8-H4	16S-B-H4-L5	16S-B-H4	e0026.A.8	B	5	H4	e0026	e0026-e0029-e0030	8	NA	XDA-064	NA	NA	1	NA	NA	NA
e0026-A-8-A5	16S-B-A5-L5	16S-B-A5	e0026.A.8	B	5	A5	e0026	e0026-e0029-e0030	8	NA	XDB-001	NA	NA	1	NA	NA	NA
e0026-A-8-B5	16S-B-B5-L5	16S-B-B5	e0026.A.8	B	5	B5	e0026	e0026-e0029-e0030	8	NA	XDB-029	NA	NA	1	NA	NA	NA
e0026-A-8-C5	16S-B-C5-L5	16S-B-C5	e0026.A.8	B	5	C5	e0026	e0026-e0029-e0030	8	NA	XDB-036	NA	NA	1	NA	NA	NA
e0026-A-8-D5	16S-B-D5-L5	16S-B-D5	e0026.A.8	B	5	D5	e0026	e0026-e0029-e0030	8	NA	XDB-064	NA	NA	1	NA	NA	NA
e0026-A-8-E5	16S-B-E5-L5	16S-B-E5	e0026.A.8	B	5	E5	e0026	e0026-e0029-e0030	8	NA	XEA-001	NA	NA	1	NA	NA	NA
e0026-A-8-F5	16S-B-F5-L5	16S-B-F5	e0026.A.8	B	5	F5	e0026	e0026-e0029-e0030	8	NA	XEA-029	NA	NA	1	NA	NA	NA
e0026-A-8-G5	16S-B-G5-L5	16S-B-G5	e0026.A.8	B	5	G5	e0026	e0026-e0029-e0030	8	NA	XEA-036	NA	NA	1	NA	NA	NA
e0026-A-8-H5	16S-B-H5-L5	16S-B-H5	e0026.A.8	B	5	H5	e0026	e0026-e0029-e0030	8	NA	XEA-064	NA	NA	1	NA	NA	NA
e0026-A-8-A6	16S-B-A6-L5	16S-B-A6	e0026.A.8	B	5	A6	e0026	e0026-e0029-e0030	8	NA	XEB-001	NA	NA	1	NA	NA	NA
e0026-A-8-B6	16S-B-B6-L5	16S-B-B6	e0026.A.8	B	5	B6	e0026	e0026-e0029-e0030	8	NA	XEB-029	NA	NA	1	NA	NA	NA
e0026-A-8-C6	16S-B-C6-L5	16S-B-C6	e0026.A.8	B	5	C6	e0026	e0026-e0029-e0030	8	NA	XEB-036	NA	NA	1	NA	NA	NA
e0026-A-8-D6	16S-B-D6-L5	16S-B-D6	e0026.A.8	B	5	D6	e0026	e0026-e0029-e0030	8	NA	XEB-064	NA	NA	1	NA	NA	NA
e0026-A-8-E6	16S-B-E6-L5	16S-B-E6	e0026.A.8	B	5	E6	e0026	e0026-e0029-e0030	8	NA	XFA-001	NA	NA	1	NA	NA	NA
e0026-A-8-F6	16S-B-F6-L5	16S-B-F6	e0026.A.8	B	5	F6	e0026	e0026-e0029-e0030	8	NA	XFA-029	NA	NA	1	NA	NA	NA
e0026-A-8-G6	16S-B-G6-L5	16S-B-G6	e0026.A.8	B	5	G6	e0026	e0026-e0029-e0030	8	NA	XFA-036	NA	NA	1	NA	NA	NA
e0026-A-8-H6	16S-B-H6-L5	16S-B-H6	e0026.A.8	B	5	H6	e0026	e0026-e0029-e0030	8	NA	XFA-064	NA	NA	1	NA	NA	NA
e0026-A-8-A7	16S-B-A7-L5	16S-B-A7	e0026.A.8	B	5	A7	e0026	e0026-e0029-e0030	8	NA	XFB-001	NA	NA	1	NA	NA	NA
e0026-A-8-B7	16S-B-B7-L5	16S-B-B7	e0026.A.8	B	5	B7	e0026	e0026-e0029-e0030	8	NA	XFB-029	NA	NA	1	NA	NA	NA
e0026-A-8-C7	16S-B-C7-L5	16S-B-C7	e0026.A.8	B	5	C7	e0026	e0026-e0029-e0030	8	NA	XFB-036	NA	NA	1	NA	NA	NA
e0026-A-8-D7	16S-B-D7-L5	16S-B-D7	e0026.A.8	B	5	D7	e0026	e0026-e0029-e0030	8	NA	XFB-064	NA	NA	1	NA	NA	NA
e0026-A-8-E7	16S-B-E7-L5	16S-B-E7	e0026.A.8	B	5	E7	e0026	e0026-e0029-e0030	8	NA	XGA-001	NA	NA	1	NA	NA	NA
e0026-A-8-F7	16S-B-F7-L5	16S-B-F7	e0026.A.8	B	5	F7	e0026	e0026-e0029-e0030	8	NA	XGA-029	NA	NA	1	NA	NA	NA
e0026-A-8-G7	16S-B-G7-L5	16S-B-G7	e0026.A.8	B	5	G7	e0026	e0026-e0029-e0030	8	NA	XGA-036	NA	NA	1	NA	NA	NA
e0026-A-8-H7	16S-B-H7-L5	16S-B-H7	e0026.A.8	B	5	H7	e0026	e0026-e0029-e0030	8	NA	XGA-064	NA	NA	1	NA	NA	NA
e0026-A-8-A8	16S-B-A8-L5	16S-B-A8	e0026.A.8	B	5	A8	e0026	e0026-e0029-e0030	8	NA	XGB-001	NA	NA	1	NA	NA	NA
e0026-A-8-B8	16S-B-B8-L5	16S-B-B8	e0026.A.8	B	5	B8	e0026	e0026-e0029-e0030	8	NA	XGB-029	NA	NA	1	NA	NA	NA
e0026-A-8-C8	16S-B-C8-L5	16S-B-C8	e0026.A.8	B	5	C8	e0026	e0026-e0029-e0030	8	NA	XGB-036	NA	NA	1	NA	NA	NA
e0026-A-8-D8	16S-B-D8-L5	16S-B-D8	e0026.A.8	B	5	D8	e0026	e0026-e0029-e0030	8	NA	XGB-064	NA	NA	1	NA	NA	NA
e0026-A-8-E8	16S-B-E8-L5	16S-B-E8	e0026.A.8	B	5	E8	e0026	e0026-e0029-e0030	8	NA	XGC-001	NA	NA	1	NA	NA	NA
e0026-A-8-F8	16S-B-F8-L5	16S-B-F8	e0026.A.8	B	5	F8	e0026	e0026-e0029-e0030	8	NA	XGC-029	NA	NA	1	NA	NA	NA
e0026-A-8-G8	16S-B-G8-L5	16S-B-G8	e0026.A.8	B	5	G8	e0026	e0026-e0029-e0030	8	NA	XGC-037	NA	NA	1	NA	NA	NA
e0026-A-8-H8	16S-B-H8-L5	16S-B-H8	e0026.A.8	B	5	H8	e0026	e0026-e0029-e0030	8	NA	XGC-064	NA	NA	1	NA	NA	NA
e0026-A-8-A9	16S-B-A9-L5	16S-B-A9	e0026.A.8	B	5	A9	e0026	e0026-e0029-e0030	8	NA	XHA-003	NA	NA	1	NA	NA	NA
e0026-A-8-B9	16S-B-B9-L5	16S-B-B9	e0026.A.8	B	5	B9	e0026	e0026-e0029-e0030	8	NA	XHA-029	NA	NA	1	NA	NA	NA
e0026-A-8-C9	16S-B-C9-L5	16S-B-C9	e0026.A.8	B	5	C9	e0026	e0026-e0029-e0030	8	NA	XHA-036	NA	NA	1	NA	NA	NA
e0026-A-8-D9	16S-B-D9-L5	16S-B-D9	e0026.A.8	B	5	D9	e0026	e0026-e0029-e0030	8	NA	XHA-064	NA	NA	1	NA	NA	NA
e0026-A-8-E9	16S-B-E9-L5	16S-B-E9	e0026.A.8	B	5	E9	e0026	e0026-e0029-e0030	8	NA	XHB-001	NA	NA	1	NA	NA	NA
e0026-A-8-F9	16S-B-F9-L5	16S-B-F9	e0026.A.8	B	5	F9	e0026	e0026-e0029-e0030	8	NA	XHB-029	NA	NA	1	NA	NA	NA
e0026-A-8-G9	16S-B-G9-L5	16S-B-G9	e0026.A.8	B	5	G9	e0026	e0026-e0029-e0030	8	NA	XHB-036	NA	NA	1	NA	NA	NA
e0026-A-8-H9	16S-B-H9-L5	16S-B-H9	e0026.A.8	B	5	H9	e0026	e0026-e0029-e0030	8	NA	XHB-064	NA	NA	1	NA	NA	NA
e0026-A-8-A10	16S-B-A10-L5	16S-B-A10	e0026.A.8	B	5	A10	e0026	e0026-e0029-e0030	8	NA	XHC-001	NA	NA	1	NA	NA	NA
e0026-A-8-B10	16S-B-B10-L5	16S-B-B10	e0026.A.8	B	5	B10	e0026	e0026-e0029-e0030	8	NA	XHC-029	NA	NA	1	NA	NA	NA
e0026-A-8-C10	16S-B-C10-L5	16S-B-C10	e0026.A.8	B	5	C10	e0026	e0026-e0029-e0030	8	NA	XHC-036	NA	NA	1	NA	NA	NA
e0026-A-8-D10	16S-B-D10-L5	16S-B-D10	e0026.A.8	B	5	D10	e0026	e0026-e0029-e0030	8	NA	XHC-064	NA	NA	1	NA	NA	NA
e0026-A-8-E10	16S-B-E10-L5	16S-B-E10	e0026.A.8	B	5	E10	e0026	e0026-e0029-e0030	8	NA	XIA-002	NA	NA	1	NA	NA	NA
e0026-A-8-F10	16S-B-F10-L5	16S-B-F10	e0026.A.8	B	5	F10	e0026	e0026-e0029-e0030	8	NA	XIA-029	NA	NA	1	NA	NA	NA
e0026-A-8-G10	16S-B-G10-L5	16S-B-G10	e0026.A.8	B	5	G10	e0026	e0026-e0029-e0030	8	NA	XIA-036	NA	NA	1	NA	NA	NA
e0026-A-8-H10	16S-B-H10-L5	16S-B-H10	e0026.A.8	B	5	H10	e0026	e0026-e0029-e0030	8	NA	XIA-064	NA	NA	1	NA	NA	NA
e0026-A-8-A11	16S-B-A11-L5	16S-B-A11	e0026.A.8	B	5	A11	e0026	e0026-e0029-e0030	8	NA	XIB-002	NA	NA	1	NA	NA	NA
e0026-A-8-B11	16S-B-B11-L5	16S-B-B11	e0026.A.8	B	5	B11	e0026	e0026-e0029-e0030	8	NA	XIB-029	NA	NA	1	NA	NA	NA
e0026-A-8-C11	16S-B-C11-L5	16S-B-C11	e0026.A.8	B	5	C11	e0026	e0026-e0029-e0030	8	NA	XIB-036	NA	NA	1	NA	NA	NA
e0026-A-8-D11	16S-B-D11-L5	16S-B-D11	e0026.A.8	B	5	D11	e0026	e0026-e0029-e0030	8	NA	XIB-064	NA	NA	1	NA	NA	NA
e0026-A-8-E11	16S-B-E11-L5	16S-B-E11	e0026.A.8	B	5	E11	e0026	e0026-e0029-e0030	8	NA	XIC-008	NA	NA	1	NA	NA	NA
e0026-A-8-F11	16S-B-F11-L5	16S-B-F11	e0026.A.8	B	5	F11	e0026	e0026-e0029-e0030	8	NA	XIC-029	NA	NA	1	NA	NA	NA
e0026-A-8-G11	16S-B-G11-L5	16S-B-G11	e0026.A.8	B	5	G11	e0026	e0026-e0029-e0030	8	NA	XIC-036	NA	NA	1	NA	NA	NA
e0026-A-8-H11	16S-B-H11-L5	16S-B-H11	e0026.A.8	B	5	H11	e0026	e0026-e0029-e0030	8	NA	XIC-064	NA	NA	1	NA	NA	NA
e0026-A-8-A12	16S-B-A12-L5	16S-B-A12	e0026.A.8	B	5	A12	e0026	e0026-e0029-e0030	8	NA	XJA-001	NA	NA	1	NA	NA	NA
e0026-A-8-B12	16S-B-B12-L5	16S-B-B12	e0026.A.8	B	5	B12	e0026	e0026-e0029-e0030	8	NA	XJA-029	NA	NA	1	NA	NA	NA
e0026-A-8-C12	16S-B-C12-L5	16S-B-C12	e0026.A.8	B	5	C12	e0026	e0026-e0029-e0030	8	NA	XJA-036	NA	NA	1	NA	NA	NA
e0026-A-8-D12	16S-B-D12-L5	16S-B-D12	e0026.A.8	B	5	D12	e0026	e0026-e0029-e0030	8	NA	XJA-064	NA	NA	1	NA	NA	NA
e0026-A-8-E12	16S-B-E12-L5	16S-B-E12	e0026.A.8	B	5	E12	e0026	e0026-e0029-e0030	8	NA	XJB-001	NA	NA	1	NA	NA	NA
e0026-A-8-F12	16S-B-F12-L5	16S-B-F12	e0026.A.8	B	5	F12	e0026	e0026-e0029-e0030	8	NA	XJB-029	NA	NA	1	NA	NA	NA
e0026-A-8-G12	16S-B-G12-L5	16S-B-G12	e0026.A.8	B	5	G12	e0026	e0026-e0029-e0030	8	NA	XJB-036	NA	NA	1	NA	NA	NA
e0026-A-8-H12	16S-B-H12-L5	16S-B-H12	e0026.A.8	B	5	H12	e0026	e0026-e0029-e0030	8	NA	XJB-064	NA	NA	1	NA	NA	NA
e0026-B-8-A1	16S-B-A1-L6	16S-B-A1	e0026.B.8	B	6	A1	e0026	e0026-e0029-e0030	8	NA	XKA-001	NA	NA	1	NA	NA	NA
e0026-B-8-B1	16S-B-B1-L6	16S-B-B1	e0026.B.8	B	6	B1	e0026	e0026-e0029-e0030	8	NA	XKA-029	NA	NA	1	NA	NA	NA
e0026-B-8-C1	16S-B-C1-L6	16S-B-C1	e0026.B.8	B	6	C1	e0026	e0026-e0029-e0030	8	NA	XKA-036	NA	NA	1	NA	NA	NA
e0026-B-8-D1	16S-B-D1-L6	16S-B-D1	e0026.B.8	B	6	D1	e0026	e0026-e0029-e0030	8	NA	XKA-064	NA	NA	1	NA	NA	NA
e0026-B-8-E1	16S-B-E1-L6	16S-B-E1	e0026.B.8	B	6	E1	e0026	e0026-e0029-e0030	8	NA	XKB-001	NA	NA	1	NA	NA	NA
e0026-B-8-F1	16S-B-F1-L6	16S-B-F1	e0026.B.8	B	6	F1	e0026	e0026-e0029-e0030	8	NA	XKB-029	NA	NA	1	NA	NA	NA
e0026-B-8-G1	16S-B-G1-L6	16S-B-G1	e0026.B.8	B	6	G1	e0026	e0026-e0029-e0030	8	NA	XKB-036	NA	NA	1	NA	NA	NA
e0026-B-8-H1	16S-B-H1-L6	16S-B-H1	e0026.B.8	B	6	H1	e0026	e0026-e0029-e0030	8	NA	XKB-064	NA	NA	1	NA	NA	NA
e0026-B-8-A2	16S-B-A2-L6	16S-B-A2	e0026.B.8	B	6	A2	e0026	e0026-e0029-e0030	8	NA	XLA-001	NA	NA	1	NA	NA	NA
e0026-B-8-B2	16S-B-B2-L6	16S-B-B2	e0026.B.8	B	6	B2	e0026	e0026-e0029-e0030	8	NA	XLA-029	NA	NA	1	NA	NA	NA
e0026-B-8-C2	16S-B-C2-L6	16S-B-C2	e0026.B.8	B	6	C2	e0026	e0026-e0029-e0030	8	NA	XLA-036	NA	NA	1	NA	NA	NA
e0026-B-8-D2	16S-B-D2-L6	16S-B-D2	e0026.B.8	B	6	D2	e0026	e0026-e0029-e0030	8	NA	XLA-064	NA	NA	1	NA	NA	NA
e0026-B-8-E2	16S-B-E2-L6	16S-B-E2	e0026.B.8	B	6	E2	e0026	e0026-e0029-e0030	8	NA	XLB-001	NA	NA	1	NA	NA	NA
e0026-B-8-F2	16S-B-F2-L6	16S-B-F2	e0026.B.8	B	6	F2	e0026	e0026-e0029-e0030	8	NA	XLB-029	NA	NA	1	NA	NA	NA
e0026-B-8-G2	16S-B-G2-L6	16S-B-G2	e0026.B.8	B	6	G2	e0026	e0026-e0029-e0030	8	NA	XLB-036	NA	NA	1	NA	NA	NA
e0026-B-8-H2	16S-B-H2-L6	16S-B-H2	e0026.B.8	B	6	H2	e0026	e0026-e0029-e0030	8	NA	XLB-064	NA	NA	1	NA	NA	NA
e0026-B-8-A3	16S-B-A3-L6	16S-B-A3	e0026.B.8	B	6	A3	e0026	e0026-e0029-e0030	8	NA	XMA-001	NA	NA	1	NA	NA	NA
e0026-B-8-B3	16S-B-B3-L6	16S-B-B3	e0026.B.8	B	6	B3	e0026	e0026-e0029-e0030	8	NA	XMA-029	NA	NA	1	NA	NA	NA
e0026-B-8-C3	16S-B-C3-L6	16S-B-C3	e0026.B.8	B	6	C3	e0026	e0026-e0029-e0030	8	NA	XMA-036	NA	NA	1	NA	NA	NA
e0026-B-8-D3	16S-B-D3-L6	16S-B-D3	e0026.B.8	B	6	D3	e0026	e0026-e0029-e0030	8	NA	XMA-064	NA	NA	1	NA	NA	NA
e0026-B-8-E3	16S-B-E3-L6	16S-B-E3	e0026.B.8	B	6	E3	e0026	e0026-e0029-e0030	8	NA	XMB-001	NA	NA	1	NA	NA	NA
e0026-B-8-F3	16S-B-F3-L6	16S-B-F3	e0026.B.8	B	6	F3	e0026	e0026-e0029-e0030	8	NA	XMB-029	NA	NA	1	NA	NA	NA
e0026-B-8-G3	16S-B-G3-L6	16S-B-G3	e0026.B.8	B	6	G3	e0026	e0026-e0029-e0030	8	NA	XMB-036	NA	NA	1	NA	NA	NA
e0026-B-8-H3	16S-B-H3-L6	16S-B-H3	e0026.B.8	B	6	H3	e0026	e0026-e0029-e0030	8	NA	XMB-064	NA	NA	1	NA	NA	NA
