MSI	Alignment ID	Average Rt(min)	Average Mz	Metabolite name	INCHIKEY	Adduct type	Bacte0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010945_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010953_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010943_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010967_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010969_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010999_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010981_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010955_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011005_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010965_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010913_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010997_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010995_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010927_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010933_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010917_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010985_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010919_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011013_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010957_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010959_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_011009_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_011017_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011023_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010983_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010971_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010935_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010961_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010905_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010991_KCHU015_QE2	mBHI_HilicExtraction_F1_R1_T1_Untargeted_DDA_HILICshort_Pos_011021_KCHU015_QE2	mBHI_HilicExtraction_F1_R2_T1_Untargeted_DDA_HILICshort_Pos_011019_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011015_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010987_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010973_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010937_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010907_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010901_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010929_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010939_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011011_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010911_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010921_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011007_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010915_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010909_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010989_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010979_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010947_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010941_KCHU015_QE2	XFA_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010903_KCHU015_QE2	XFA_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010963_KCHU015_QE2	XFB_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010993_KCHU015_QE2	XFB_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010931_KCHU015_QE2	BK_Pos_1_010897_KCHU015_QE2	BK_Pos_2_010923_KCHU015_QE2	BK_Pos_3_010949_KCHU015_QE2	BK_Pos_4_010975_KCHU015_QE2	BK_Pos_5_011001_KCHU015_QE2	BK_Pos_6_011025_KCHU015_QE2	QC_Pos_1_010899_KCHU015_QE2	QC_Pos_2_010925_KCHU015_QE2	QC_Pos_3_010951_KCHU015_QE2	QC_Pos_4_010977_KCHU015_QE2	QC_Pos_5_011003_KCHU015_QE2	QC_Pos_6_011027_KCHU015_QE2
	2786	3.062	262.13947	Lys-Asp	CIOWSLJGLSUOME-BQBZGAKWSA-N	[M+H]+	6706934	6788080	6480616	6652772	6428324	6391996	6665029	6754940	7832145	6874876	6738552	8784595	6184500	6501796	4829569	5068230	6195832	4878488	6482962	6524695	2981319	6238973	6404670	2856568	6452307	4750706	5106504	6769127	6678027	4758443	5235067	7397595	6769046	6486973	4431139	6522500	6593480	4648134	4740615	4765355	4953364	4932335	6165694	5003640	6537610	4545298	13877010	6748743	6672714	13720446	1388399	1548426	2493306	2512406	0	191665	216593	119479	97625	117157	5103823	4875704	4627844	4775516	5101556	4613592
	625	2.933	134.04457	L-Aspartic acid	CKLJMWTZIZZHCS-UHFFFAOYSA-N	[M+H]+	96128560	98209920	8152172	90894552	95824504	7649938	90081480	98412088	7113476	99151928	96181808	7445412	81328784	91268880	115393552	83962432	91000680	109075992	82314320	87394248	93094952	80775456	84630720	106425120	86391584	84159256	94512088	86612112	88141632	87636168	92711640	97389888	83090448	95931008	110013752	90324096	90119656	109196720	91119256	88180216	122982152	86676792	82375432	116160504	89461128	77358152	6975565	84690496	86760640	6189474	113569	164649	76012	188740	0	573098	444132	548688	104299	539296	60646464	73402104	64599732	72573472	75547304	68202152
	1120	2.497	166.08615	L-Phenylalanine	COLNVLDHVKWLRT-UHFFFAOYSA-N	[M+H]+	23963426	23460624	27171384	21841812	23340712	26417026	22900056	24466302	27196788	23665420	20406046	26571806	23360856	21304812	8862632	23338998	23294670	9018330	24561484	20248520	8894474	24110852	25762650	22801598	22931586	21841868	21289506	22252276	19852660	25565226	24988458	31108412	24546772	22842936	26187636	22266718	6725318	5896704	21257046	20970656	23623454	21190768	17996296	22888918	23665756	19381408	26379986	21491982	25235966	24263898	24779306	11001768	9737250	20852502	71606	4556439	6347872	6118512	7413915	7137071	4417030	20121074	23568530	8395232	20652324	8751601
	1115	1.944	166.0723	L-Phenylalanine	COLNVLDHVKWLRT-UHFFFAOYSA-N	[M+H]+	14621508	14513673	19743066	13641142	14469167	20516434	14203783	13940435	21391832	13695934	14518275	20963530	13667832	16380203	19192488	13737344	15731273	19995574	13037414	15174597	21258826	14025604	15202046	21342662	13450952	14093956	28436174	14460518	15230100	26411852	11915208	11920304	12998353	14228382	22789412	14067203	16441455	24696650	14457816	14777325	23568588	13926007	14870479	22889356	14773050	14889533	19528346	12999498	14304233	20388778	27075660	28308098	24458864	27312484	7115	3677396	4399072	0	5599550	5533201	16172479	16247852	16743741	16663527	14399938	16093323
	1116	2.331	166.08594	L-Phenylalanine	COLNVLDHVKWLRT-UHFFFAOYSA-N	[M+H]+	1712488448	1813612800	1989798272	1753542912	1723375872	2048790912	1702347520	1755718912	2007807232	1705411072	1798269440	1962524544	1760929792	1793856512	581116864	1763493376	1706445312	587810240	1786449920	1757259648	1781677952	1668110976	1677583616	1780511360	1780990720	1719864064	1872378496	1751091712	1806186752	1907160960	1840346496	1752427904	1666903168	1765429888	1893277056	1743799296	1894869760	1962733440	1798286080	1747651968	1802028288	1724522112	1768211456	1850012288	1883477120	1785137152	2055128960	1781992448	1781728640	1993349376	2739504128	2668782336	1943974272	1983354624	163104	4488364	6110751	6645860	7353872	7762777	1702649088	1875442176	1758992000	1778310144	1710605184	1710374912
	3215	3.028	284.13516	His-Gln	CTCFZNBRZBNKAX-YUMQZZPRSA-N	[M+H]+	6561684	6587507	2358830	6261625	6657941	2162522	6138218	6331714	4724014	6632539	7182261	4608549	6316018	5883706	2600068	6578478	5508882	2425980	6510762	6271236	4684292	6579920	6122177	4374886	6556113	6257140	1141021	6215212	6874976	752625	6494554	6620835	5855286	5751555	398644	6241354	6181716	481976	6908578	5830760	480610	6385200	6020223	619277	6728345	6718300	9871115	6456554	6515668	10658992	99051	95752	251493	264061	13567	238885	225992	81931	77959	187924	5408747	4990447	4657460	4721425	4764226	4872052
	601	2.702	132.07657	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N	[M+H]+	137746336	138628224	316778752	141285264	139711632	317209824	125067440	135752272	240394288	142098688	136114592	262160592	137082992	140699008	144889712	143448304	139280448	142191840	139850640	132115040	143325488	138895872	136226224	147713392	137951680	143892272	167218640	137693312	139404336	157924240	146866288	153756192	136202784	149001440	190049904	136900800	153821904	184566640	139892560	141613616	156935344	140438448	135553344	167714720	150358192	138866336	281275264	135602512	140909328	278250176	195000	176369	247567	307777	237337	507221	502119	512687	589482	560264	137980064	146286176	141897360	148555520	144813728	144656208
	3228	3.125	284.17157	His-Lys	CZVQSYNVUHAILZ-UWVGGRQHSA-N	[M+H]+	7352148	7433788	1999069	6962742	7381644	1789253	7359130	7572899	3316266	7314870	7383828	3440916	7102534	7185970	1462740	7347130	6976432	1561650	7295290	7108277	3447150	7108636	7186436	3324479	7291097	7169620	2269522	7320493	6987742	2052657	7322868	7968719	7344477	7052182	1319951	7253156	7383754	1163773	7524481	7353259	4463909	7351865	6738184	4974614	7579908	7348565	9675708	7570986	7709422	10198260	472196	593323	546102	709846	25168	921195	938390	293910	258778	500506	5237494	5414770	5395668	5419090	5424970	5405966
	616	2.851	133.06061	D-Asparagine	DCXYFEDJOCDNAF-REOHCLBHSA-N	[M+H]+	83113728	73629696	3473036	88693048	83282528	3414464	83299536	85461432	2551928	81631752	55089020	2836690	107694440	114824264	119533520	110520160	110143168	107319440	112274296	107973568	119104432	103833528	113119472	117066632	110819192	105164800	46758576	106962128	106576368	40612148	116241432	131659296	106926968	90346528	62155696	110360240	95201032	62538084	109230640	104533880	78690992	108620248	103040320	83732632	110978576	106699976	6571437	117116784	106583736	4701152	789540	955971	799683	819628	1714737	2669045	2657998	2406900	1903361	2420118	76772272	82320352	80220728	79288584	83909920	77410000
	397	1.945	114.06607	Creatinine	DDRJAANPRJIHGJ-UHFFFAOYSA-N	[M+H]+	19751422	15759492	12249739	13683363	18862498	11488980	14302577	15229586	12899458	13604942	15958065	13996622	15842339	21048946	22084058	15500758	18076976	20456832	13816522	18151406	21956722	15145073	15437907	20926218	16037322	15700125	25319616	16610265	23463974	23969790	12511830	11928240	14113557	17024298	22634140	16689792	21607200	25420450	17021386	17966870	22692146	17706460	16884420	23043748	15976812	17310418	15698635	15091736	16093986	16889382	2473584	1724108	20002762	23920098	4192708	1942417	1535699	1072489	1094918	864177	20414508	17433974	17315892	17977982	16863068	18013514
	396	1.828	114.06603	Creatinine	DDRJAANPRJIHGJ-UHFFFAOYSA-N	[M+H]+	1565948032	1701256960	1891467776	1601117440	1679072384	1781757568	1611100672	1611830400	1742777600	1575664512	1649301760	1796307328	1595473152	1673091072	1912140160	1712305152	1606882944	1805653376	1579286144	1621957888	1739480704	1607884928	1599104896	1669006464	1604353152	1621168896	1901204864	1680711680	1732210432	1815377792	1624395520	1738591616	1568875648	1614876672	1771138304	1652013440	1745427328	1806452608	1680371712	1635356928	1766279936	1648811904	1639866752	1757794176	1689786496	1683949184	1798843520	1540690944	1669987328	1749689344	11223844	9497879	808557248	824792704	5869764	2623941	2187714	2111836	2020075	1743286	1487056384	1422647680	1444415360	1403835904	1371787776	1375160960
	2149	1.827	227.12473	Creatinine	DDRJAANPRJIHGJ-UHFFFAOYSA-N	[2M+H]+	251924576	275443840	317767072	256737808	273792992	293547840	257646432	257198272	285895264	251629472	276581600	291672288	259935840	282126368	244469760	284593216	259334128	225506240	255070112	265988160	282520928	256234608	258534800	262553232	258850624	267668304	327576768	275060640	297196096	303214336	266815712	284254496	249986880	260201648	286141632	273731456	303107168	307182432	281392768	272537024	285011392	278986528	269870944	290741504	288441792	284289792	291532576	255055136	276282624	289693280	61415	0	151467712	156728256	21930	11692	10686	0	13345	0	270175296	259014608	248239472	241986288	236403088	233035408
	498	0.661	123.05513	Niacinamide	DFPAKSUCGFBDDF-UHFFFAOYSA-N	[M+H]+	321860992	320727616	344875264	297226208	310492000	322227104	299761824	325311072	317978112	309488384	346178432	315390720	286116608	150582016	210240	327970528	111441400	333535	288875328	169327920	244313	273975264	73547752	274592	284176864	292775488	472894	293309376	285102336	397742	338727392	376091808	273788384	3693223	275988	301506048	6251026	193994	145571600	1761161	240689	252639584	16317908	252485	352959680	351895200	337269728	288401664	327645760	341687744	0	0	98750	94424	96592	113389	175163	123200	188024	88956	153619376	147986240	147493088	140033040	131098016	139480016
	342	0.488	110.06002	5-Hydroxy-2-methylpyridine	DHLUJPLHLZJUBW-UHFFFAOYSA-N	[M+H]+	8580102	8249878	8040150	7960326	8328672	7669520	8022060	8676205	7013189	8593204	9143776	7177851	7916994	8433792	9265723	9087806	7518326	9447034	7896990	8342692	8295895	7728146	7704198	7803436	8001239	7618937	9531013	8547938	9209719	8730222	8326702	10117396	7959300	7746527	8361687	8645615	9027280	8949314	9245263	8616249	8769776	9222029	8188117	8563689	9408906	9292156	7609994	7825456	8870074	7618400	8088450	7620339	6381834	7327753	1963318	1181053	1050514	255707	162452	150963	8916859	8449522	8045356	7719586	7409864	7559650
	2045	2.868	221.11276	Thr-Thr	DSGIVWSDDRDJIO-ZXXMMSQZSA-N	[M+H]+	8492145	8813393	4817793	8694005	8465351	4591507	8465183	9499163	4834852	9712059	9242561	4364970	8148510	7979480	5339382	8740645	8330152	5230613	8318349	8537807	5147302	8209587	7874270	5519560	8405389	8288011	547612	9007242	8250850	300784	8776993	10183211	8056600	4256719	200273	8639107	4859822	176632	8266276	8036280	3670528	8794818	7712968	4151867	8680971	9448464	7962532	9268336	9243114	8873110	704103	606641	1205314	1338512	14252	0	22260	0	0	0	6111290	6562553	6442392	6569377	6741632	6218557
	1879	2.689	211.10503	N.epsilon.-Acetyl-L-lysine	DTERQYGMUDWYAZ-ZETCQYMHSA-N	[M+Na]+	999339	1202969	2861302	991010	1420731	3039126	969788	963251	2085890	1104317	1125018	2034874	1144859	1301677	1651417	1097255	1213879	1513478	1215760	1215804	1558922	1143563	967780	1552043	1084076	1173916	1682044	1180282	1592511	1656049	1063224	1202580	1082938	1088526	1485527	1144133	1240644	2581910	1100552	1183447	1138074	1220344	1202839	1435060	1244269	1249404	1893620	1237762	1047420	2339629	10901390	10503236	8730875	8863909	179196	70801	71851	54234	84187	62503	2326120	1749693	1544273	1475921	1473437	1392650
	1503	2.692	189.12315	N-epsilon-Acetyllysine	DTERQYGMUDWYAZ-ZETCQYMHSA-N	[M+H]+	18439850	20752826	50900364	19894548	20554000	50319532	17714266	19676378	39721764	19281244	19244550	43302576	20080374	20512312	20067668	20265422	19439216	19181898	20312610	19482166	21066604	19220616	19284576	20961320	20023070	20392878	23490556	20409044	20081266	22933872	19902954	22330066	19654014	19715518	23162878	19911940	20665204	22527780	20334232	20087706	19507428	20480474	19944080	21505042	21193936	19688888	44299728	20550500	19730224	44355592	36007380	35297008	32782710	32186034	8304	168906	179915	167053	155238	252948	21550944	21776778	23372452	23153670	24071256	22758748
	481	1.553	121.06465	Phenylacetaldehyde	DTUQWGWMVIHBKE-UHFFFAOYSA-N	[M+H]+	1834911	1854632	1551165	1867115	1953699	1578899	1587439	1759321	2225915	2038025	1788070	2303968	1970606	1782166	1430040	1769146	1650479	1163541	1777840	1611065	1027922	1718288	1778178	1013687	1797559	1759556	1783572	1816981	2155914	1402190	1896338	2368966	1764183	1851938	1060532	1888369	1902385	1108462	1944839	1739335	1103296	1751232	1853048	1128098	1816586	1713738	2027042	1745997	1834114	2047379	640801	682371	489397	593594	6749	218650	204102	186273	239593	199539	1332806	1434170	1395278	1378730	1421396	1431482
	480	0.465	121.06462	Phenylacetaldehyde	DTUQWGWMVIHBKE-UHFFFAOYSA-N	[M+H]+	2389490	2453291	1924708	2490377	2349171	1827841	2273452	2110888	1981145	3064836	2199561	2117674	2584226	2938798	3445240	2481440	2219400	2890368	2278862	2385848	2480599	1649410	2030007	2952664	2273282	2091702	3570311	2330065	3417112	2475029	2190469	2340197	2159180	1964152	2213728	2732521	2871154	2563591	2626230	2430113	2588080	2162910	2530952	2366732	2368841	2234109	1956750	2447574	2381687	1701422	10498392	10223852	5363098	6489048	51816	588827	471226	474308	671138	392135	2791431	2847280	2767322	2927578	2620348	2721219
	686	1.999	138.09113	Tyramine	DZGWFCGJZKJUFP-UHFFFAOYSA-N	[M+H]+	313873984	326069280	351508704	297276160	333758336	323735648	304360960	317709568	314367968	300162048	316165632	328247968	512454208	899006080	1116012160	589468928	842877568	1098659840	308495168	306027936	353572800	297685216	281622560	330723520	306660576	305220352	388187712	315834496	337229280	376603904	299967776	342214496	305964320	313622560	350228192	321967744	337665888	392621792	320604640	315870720	348504384	333029248	316682304	342615872	337432736	324061152	343711680	312817440	318595840	342811040	1386336896	1252476928	1150016512	1197839872	195286	548550	461764	448237	628396	449234	519688288	502582272	455514080	480975808	469325152	466834112
	479	1.999	121.06454	Tyramine	DZGWFCGJZKJUFP-UHFFFAOYSA-N	[M+H-NH3]+	1034786368	1107143040	1146772736	1026829824	1089133824	1081995520	1037570368	1083016064	1061903360	1012873216	1079470464	1097558912	1760008064	2999570432	3694402048	1902269696	2890030080	3666370816	1029637056	1025944064	1163229696	954857984	993447104	1118022272	1033360640	1032102848	1321765888	1053864384	1117737984	1284768768	1039902208	1158769920	1031826240	1066199808	1194200704	1055401536	1128836480	1280485760	1063260544	1065802560	1134650496	1110768640	1068249152	1144258816	1121885184	1069701568	1145901312	1056567104	1075606912	1121632128	4561150976	4502813696	3895423232	4040240896	119951	1475733	1240701	1247808	1774079	1354960	1709123968	1726523264	1568645376	1611335296	1568558208	1549085824
	668	2.152	137.04562	Hypoxanthine	FDGQSTZJBFJUBT-UHFFFAOYSA-N	[M+H]+	13580926	14703654	10170528	14017283	15169604	11021914	15306174	14906629	5295522	14727829	13125255	5818368	14045995	15963272	30368310	15012752	16623347	28907980	12868263	15783125	1248159	15230973	19023306	1248667	13615991	15223791	24420228	14629624	16288565	19309298	15185495	16958724	15604363	19466120	1072977	15811940	18697406	1031351	22673724	30804418	951144	18673896	22375716	927342	14690022	13705446	34251464	14372710	15691053	33591308	37863	77523	59615	57155	14786	143831	111349	200925	91111	247784	13382806	13055708	13618469	13740954	14632734	14073062
	667	1.753	137.04556	Hypoxanthine	FDGQSTZJBFJUBT-UHFFFAOYSA-N	[M+H]+	315488352	315103008	132460360	307210944	333395968	128467464	308368032	313253152	189055744	311128288	313186912	192074928	302565440	352270144	520492288	317296288	341253248	518175680	311512448	360399808	929412352	323742720	372621568	904880064	309972576	303162144	583732	320886432	320187520	196851	342719456	385965120	310448160	356190208	874691264	323179200	373383648	905134144	359775360	412327264	1025424256	332122304	364560864	1053220160	318032224	317553632	250067424	303487744	321496352	233585456	52597	41686	50703	65390	8981	248037	165576	355483	132597	480158	297213120	299730272	305583616	300969440	292875872	293232608
	1467	2.654	187.10748	Pro-Ala	FELJDCNGZFDUNR-WDSKDSINSA-N	[M+H]+	52155824	55372616	49400796	52189256	53812120	44982492	53139168	54540936	37719852	51989700	52292268	40226180	51519628	47730184	43809056	53187932	50376212	42541988	53725144	54152172	40969328	52281652	51055508	40023932	53392880	52685840	12592134	52134052	48748228	8388974	55882612	58921320	52655896	48695100	5088509	50044828	48210496	5013044	52643592	52147048	56445272	52848920	50572160	53121252	53392304	49130360	108769248	52938488	53279616	105524736	3777514	1334144	3270183	3539504	588081	444552	536368	874053	913820	1037417	36981508	42951660	42844628	42903544	45501548	43432200
	878	2.634	150.05818	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N	[M+H]+	4121505	3917922	6975209	4235846	3823513	7080958	4125440	3972826	6157764	3716702	3454892	6776612	3647630	4155007	5402064	3467056	4131392	4153108	3759418	3923194	4034466	2950906	3917519	4722533	4110762	3870672	4607099	4002312	3313481	4366415	4776732	5298313	4358496	3809868	4051619	3879916	3555414	3320076	3651391	3785110	4493600	3532647	3644459	4827102	3833531	3243982	6698649	3811285	4235832	6192664	325988	863884	6682798	4704004	65435	751637	1154951	1048091	1725416	1379652	2314272	3833880	3989358	3831988	4106762	3372698
	876	2.484	150.05812	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N	[M+H]+	457539296	493002272	923731520	461287584	498246304	867835264	479194336	514644544	821424320	460666976	494749088	829970176	484196352	505244480	598135360	514591840	499131072	586390016	498550816	473763968	549052992	478524800	495752224	540694784	488188320	466719904	553898176	465443296	532114016	574394624	584854272	612334784	475248256	507368576	611584192	491318016	523274880	586851264	519248768	489917248	572921472	507578304	474697312	555197632	522304064	495805312	854698944	467624992	522296000	754867712	15138076	16700634	1027945664	1041637760	70439	1255417	1645695	1573193	2219287	1787012	514357824	555514624	545127296	578750848	503182752	527486272
	614	2.483	133.03163	L-Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N	[M+H-NH3]+	99116392	107661120	202883680	104614872	112819384	198578496	104546352	117786240	188882032	101334848	105548896	183754528	107664472	116512200	131972728	114228504	108418376	134243952	107115968	106507968	119804968	107080864	108890320	120491304	109128416	101517888	123966328	104610400	117392448	126249944	128075280	134194464	102321544	111380184	135912784	104992672	115262640	124788176	115989656	104536872	122631272	105242088	104641384	117765648	114613856	105288408	187130304	103897648	113599160	168511776	3033382	3515436	234748160	230914496	0	255215	364555	336531	463766	400500	109920808	121933936	121484312	125734256	112735840	116817664
	3168	0.989	282.11942	2'-O-Methyladenosine	FPUGCISOLXNPPC-IOSLPCCCSA-N	[M+H]+	2787062	3265872	6185546	2804747	3358174	6735169	2673638	2965616	1455017	2534806	2966383	1422857	2870056	2903044	125148	2858803	2638016	213690	2634128	3180584	626273	2818090	3216419	637226	2655634	2770161	0	2647106	2444552	0	3289652	3971058	2872182	2056489	0	2904420	2417317	0	2762326	2363250	0	3030419	2609888	0	2976009	3049530	7605190	2633631	2983692	8789111	0	0	0	0	6129	0	0	0	0	0	2619686	2459931	2350878	2336175	2125700	2577668
	2148	2.968	227.11362	His-Ala	FRJIAZKQGSCKPQ-FSPLSTOPSA-N	[M+H]+	13612252	14085145	6920808	13929008	13865918	6168043	13526186	13773007	9191764	13510657	14336338	9659009	13122570	12351869	5305352	13797331	11715433	5081366	12697292	12975808	8950392	13681714	13178683	9074382	13152553	12859354	5109081	12819111	14006357	3800554	13245378	13722324	12556709	10941559	1544009	13673177	11403293	1387510	13827342	11920733	2708612	13608498	11995120	2636814	14171103	14043433	30529840	13928706	14146616	30058406	256737	258148	884141	1040972	16359	385621	398096	85164	160399	221906	11820014	10009091	10840480	10502505	10450152	10303181
